transcript	si-eIF5A-2
YBR044C_mRNA	0.18356643356643357
YNL059C_mRNA	0.3801324503311258
YOR231C-A_mRNA	0.0
YOL003C_mRNA	0.25925925925925924
YLR457C_mRNA	0.07210031347962383
YLR375W_mRNA	0.21282798833819241
YOL100W_mRNA	0.03515263644773358
YAL001C_mRNA	0.1870689655172414
YHR109W_mRNA	0.05128205128205128
YML012C-A_mRNA	0.016
YDR379C-A_mRNA	0.46835443037974683
YDL022C-A_mRNA	0.012195121951219513
YAL064C-A_mRNA	0.0
YPL211W_mRNA	0.4861878453038674
YEL034C-A_mRNA	0.045
YEL008W_mRNA	0.007936507936507936
YLR342W-A_mRNA	0.0
YCR097W-A_mRNA	0.0
YBR073W_mRNA	0.12004175365344467
YIR037W_mRNA	0.803680981595092
YCR034W_mRNA	0.5129682997118156
YPL176C_mRNA	0.5759897828863346
YDL025C_mRNA	0.33064516129032256
YPL166W_mRNA	0.20657276995305165
YKL096W-A_mRNA	0.9239130434782609
YNL254C_mRNA	0.15211970074812967
YLR463C_mRNA	0.0
YML094C-A_mRNA	0.007518796992481203
YAL064W_mRNA	0.0
YER122C_mRNA	0.8316430020283976
YOL078W_mRNA	0.12074829931972789
YBR290W_mRNA	0.3582554517133956
YDR275W_mRNA	0.15319148936170213
YKL170W_mRNA	0.2463768115942029
YPL221W_mRNA	0.21185372005044137
YDL049C_mRNA	0.029850746268656716
YEL022W_mRNA	0.1501028101439342
YMR159C_mRNA	0.15333333333333332
YML125C_mRNA	0.7275641025641025
YML118W_mRNA	0.039603960396039604
YBL037W_mRNA	0.08780487804878048
YBR033W_mRNA	0.013057671381936888
YNL216W_mRNA	0.45223700120918986
YDL147W_mRNA	0.7235955056179775
YDL004W_mRNA	0.75
YGR134W_mRNA	0.06684491978609626
YJR006W_mRNA	0.20123203285420946
YDR290W_mRNA	0.0
YLR154C-H_mRNA	0.0
YGL048C_mRNA	0.7802469135802469
YBR205W_mRNA	0.31435643564356436
YER025W_mRNA	0.6717267552182163
YBL032W_mRNA	0.3963254593175853
YBR121C_mRNA	0.6221889055472264
YJR077C_mRNA	0.9421221864951769
YNL127W_mRNA	0.11017838405036726
YEL059W_mRNA	0.0
YCR075C_mRNA	0.3423076923076923
YKR095W-A_mRNA	0.4659090909090909
YHR029C_mRNA	0.20408163265306123
YKL219W_mRNA	0.17444717444717445
YIL077C_mRNA	0.440625
YBL029W_mRNA	0.061170212765957445
YLR173W_mRNA	0.09539473684210527
YPL198W_mRNA	0.2459016393442623
YLR264W_mRNA	0.8507462686567164
YEL064C_mRNA	0.15
YLR141W_mRNA	0.14325068870523416
YMR307W_mRNA	0.8622540250447227
YLR431C_mRNA	0.09271523178807947
YCL055W_mRNA	0.34328358208955223
YLR154W-C_mRNA	0.0
YHL017W_mRNA	0.34022556390977443
YHR108W_mRNA	0.505982905982906
YPR040W_mRNA	0.27808988764044945
YJL164C_mRNA	0.41309823677581864
YDR031W_mRNA	0.6115702479338843
YLR014C_mRNA	0.09734513274336283
YPL045W_mRNA	0.12030075187969924
YDL032W_mRNA	0.0
YPR105C_mRNA	0.23577235772357724
YGR224W_mRNA	0.0016313213703099511
YFL001W_mRNA	0.16063348416289594
YPR095C_mRNA	0.17781402936378465
YOR356W_mRNA	0.196513470681458
YOL027C_mRNA	0.6544502617801047
YDL191W_mRNA	0.14166666666666666
YOR235W_mRNA	0.009615384615384616
YER170W_mRNA	0.1111111111111111
YGR260W_mRNA	0.2696629213483146
YOL094C_mRNA	0.5015479876160991
YAL010C_mRNA	0.23935091277890466
YBR104W_mRNA	0.23100303951367782
YDR491C_mRNA	0.0
YBR002C_mRNA	0.5
YJR064W_mRNA	0.5889679715302492
YOR321W_mRNA	0.1102257636122178
YHR093W_mRNA	0.0
YCR066W_mRNA	0.12525667351129363
YHR099W_mRNA	0.057158119658119656
YJL174W_mRNA	0.6920289855072463
YLR454W_mRNA	0.05517503805175038
YNL110C_mRNA	0.8318181818181818
YIL066W-A_mRNA	0.0
YDR182W-A_mRNA	0.0
YEL048C_mRNA	0.4868421052631579
YIL030W-A_mRNA	0.07142857142857142
YNL010W_mRNA	0.5892116182572614
YHR044C_mRNA	0.08536585365853659
YOL161C_mRNA	0.0
YHR132W-A_mRNA	0.5648854961832062
YKL052C_mRNA	0.5513698630136986
YJR044C_mRNA	0.5714285714285714
YGR104C_mRNA	0.50814332247557
YDL112W_mRNA	0.14345403899721448
YCR020C_mRNA	0.06976744186046512
YFL066C_mRNA	0.0
YNL317W_mRNA	0.2537634408602151
YPL249C-A_mRNA	0.74
YDR136C_mRNA	0.042105263157894736
YJL010C_mRNA	0.493993993993994
YER038C_mRNA	0.20474137931034483
YIL136W_mRNA	0.549618320610687
YPL171C_mRNA	0.005
YAL062W_mRNA	0.0
YLR154W-F_mRNA	0.0
YKL172W_mRNA	0.5597189695550351
YPL206C_mRNA	0.7009345794392523
YER147C-A_mRNA	0.0
YAR033W_mRNA	0.038461538461538464
YHR154W_mRNA	0.03271028037383177
YJL150W_mRNA	0.05
YML114C_mRNA	0.3431372549019608
YJL129C_mRNA	0.11093117408906883
YIL156W-A_mRNA	0.007518796992481203
YPR048W_mRNA	0.2086677367576244
YJR058C_mRNA	0.47619047619047616
YDL229W_mRNA	0.36541598694942906
YJL206C_mRNA	0.16226912928759896
YDL203C_mRNA	0.29052969502407705
YOR030W_mRNA	0.08723747980613894
YAL042C-A_mRNA	0.0
YMR303C_mRNA	0.08333333333333333
YMR317W_mRNA	0.0017543859649122807
YIL138C_mRNA	0.8509316770186336
YNL117W_mRNA	0.0018050541516245488
YPL170W_mRNA	0.4144736842105263
YBR204C_mRNA	0.44
YGL258W_mRNA	0.0
YDR213W_mRNA	0.15443592552026286
YLR267W_mRNA	0.10877192982456141
YER026C_mRNA	0.7210144927536232
YER174C_mRNA	0.47540983606557374
YGR080W_mRNA	0.46987951807228917
YJL192C_mRNA	0.7948717948717948
YPR053C_mRNA	0.3708609271523179
YLR371W_mRNA	0.0943952802359882
YPR131C_mRNA	0.6871794871794872
YOL026C_mRNA	0.8230088495575221
YNL181W_mRNA	0.2678132678132678
YLR455W_mRNA	0.22039473684210525
YLR439W_mRNA	0.2507836990595611
YIL048W_mRNA	0.11207645525629888
YMR172C-A_mRNA	0.0
YML041C_mRNA	0.4642857142857143
YHR007C-A_mRNA	0.0
YOL119C_mRNA	0.8163672654690619
YPL013C_mRNA	0.7603305785123967
YKL181W_mRNA	0.477751756440281
YKL121W_mRNA	0.046948356807511735
YGR010W_mRNA	0.07848101265822785
YER006W_mRNA	0.4576923076923077
YHR048W_mRNA	0.027237354085603113
YIL057C_mRNA	0.006097560975609756
YDL128W_mRNA	0.40632603406326034
YGR226C_mRNA	0.0
YKL066W_mRNA	0.013605442176870748
YDR080W_mRNA	0.14012096774193547
YNL036W_mRNA	0.5475113122171946
YAR075W_mRNA	0.0
YOR202W_mRNA	0.9636363636363636
YCR095W-A_mRNA	0.0
YDR214W_mRNA	0.8142857142857143
YGL075C_mRNA	0.12919896640826872
YOR364W_mRNA	0.040983606557377046
YHR207C_mRNA	0.5551330798479087
YPL229W_mRNA	0.2621359223300971
YOL144W_mRNA	0.1652892561983471
YOR154W_mRNA	0.07666098807495741
YNL050C_mRNA	0.4703703703703704
YGR020C_mRNA	0.8728813559322034
YER087W_mRNA	0.10069444444444445
YDR499W_mRNA	0.0642570281124498
YMR093W_mRNA	0.39571150097465885
YPR120C_mRNA	0.14942528735632185
YNL022C_mRNA	0.4204081632653061
YLR095C_mRNA	0.3669950738916256
YFR024C-A_mRNA	0.7494553376906318
YBR181C_mRNA	0.1906779661016949
YNR003C_mRNA	0.5646687697160884
YML001W_mRNA	0.6826923076923077
YDL035C_mRNA	0.1571279916753382
YBL097W_mRNA	0.08885941644562334
YGR268C_mRNA	0.6363636363636364
YHR159W_mRNA	0.06349206349206349
YHR180W_mRNA	0.012269938650306749
YJR125C_mRNA	0.7450980392156863
YKL154W_mRNA	0.29098360655737704
YIL047C_mRNA	0.3325942350332594
YER156C_mRNA	0.8076923076923077
YDR160W_mRNA	0.012910798122065728
YJR157W_mRNA	0.0
YDR003W-A_mRNA	0.025
YDL166C_mRNA	0.6040609137055838
YLR226W_mRNA	0.25063291139240507
YHR145C_mRNA	0.0
YML055W_mRNA	0.3651685393258427
YMR060C_mRNA	0.3516819571865443
YIL105W-A_mRNA	0.0
YBL062W_mRNA	0.0
YHR193C-A_mRNA	0.008064516129032258
YJL009W_mRNA	0.0
YMR242W-A_mRNA	0.0
YGR240C_mRNA	0.9341438703140831
YLR292C_mRNA	0.7979274611398963
YBL039W-B_mRNA	0.0847457627118644
YHL047C_mRNA	0.0064516129032258064
YKL201C_mRNA	0.03310696095076401
YGR161W-C_mRNA	0.22826086956521738
YCL040W_mRNA	0.842
YML120C_mRNA	0.52046783625731
YAL061W_mRNA	0.328537170263789
YPR158W_mRNA	0.47619047619047616
YLR160C_mRNA	0.0
YGR049W_mRNA	0.1925133689839572
YNL012W_mRNA	0.003169572107765452
YNL044W_mRNA	0.3693181818181818
YMR069W_mRNA	0.0456140350877193
YDR151C_mRNA	0.683076923076923
YGL126W_mRNA	0.25263157894736843
YGL154C_mRNA	0.21323529411764705
YFR013W_mRNA	0.16899618805590852
YPL095C_mRNA	0.1337719298245614
YFR057W_mRNA	0.0
YKL051W_mRNA	0.1643059490084986
YHR150W_mRNA	0.044905008635578586
YER172C_mRNA	0.26629680998613037
YDR310C_mRNA	0.24764595103578155
YJR102C_mRNA	0.40594059405940597
YNL123W_mRNA	0.3971915747241725
YJR037W_mRNA	0.0
YPR177C_mRNA	0.0
YJL142C_mRNA	0.2923076923076923
YNL134C_mRNA	0.8351063829787234
YOL165C_mRNA	0.0
YNR016C_mRNA	0.4952978056426332
YBR164C_mRNA	0.7595628415300546
YER158C_mRNA	0.24083769633507854
YLR395C_mRNA	0.8717948717948718
YLR281C_mRNA	0.3548387096774194
YER158W-A_mRNA	0.11267605633802817
YOR134W_mRNA	0.0024449877750611247
YOR354C_mRNA	0.3627167630057804
YPR160C-A_mRNA	0.0
YPL235W_mRNA	0.4819532908704883
YNL041C_mRNA	0.4469606674612634
YMR015C_mRNA	0.9107806691449815
YOL007C_mRNA	0.6363636363636364
YGL226C-A_mRNA	0.8372093023255814
YDR041W_mRNA	0.32019704433497537
YBR194W_mRNA	0.2926829268292683
YMR263W_mRNA	0.39800995024875624
YLR402W_mRNA	0.07936507936507936
YHR106W_mRNA	0.1695906432748538
YLR238W_mRNA	0.14435146443514643
YGL024W_mRNA	0.0
YER073W_mRNA	0.6346153846153846
YLR355C_mRNA	0.9822784810126582
YIL024C_mRNA	0.005291005291005291
YDL092W_mRNA	0.5753424657534246
YDR494W_mRNA	0.22160664819944598
YGR153W_mRNA	0.009216589861751152
YKL140W_mRNA	0.1989051094890511
YBR261C_mRNA	0.7025862068965517
YLR400W_mRNA	0.0
YLR098C_mRNA	0.21141975308641975
YDR118W_mRNA	0.07208588957055215
YDL240W_mRNA	0.06686332350049164
YLR440C_mRNA	0.3455571227080395
YER168C_mRNA	0.46703296703296704
YOR243C_mRNA	0.5961538461538461
YJL025W_mRNA	0.04669260700389105
YLR165C_mRNA	0.2047244094488189
YER056C_mRNA	0.7298311444652908
YMR238W_mRNA	0.2554585152838428
YPR057W_mRNA	0.08504398826979472
YPL187W_mRNA	0.006060606060606061
YOR333C_mRNA	0.007246376811594203
YKL065W-A_mRNA	0.0684931506849315
YOR079C_mRNA	0.4281150159744409
YGR133W_mRNA	0.18579234972677597
YHR067W_mRNA	0.08214285714285714
YIL019W_mRNA	0.28901734104046245
YLR184W_mRNA	0.0
YMR204C_mRNA	0.1761904761904762
YJL116C_mRNA	0.7270029673590505
YML091C_mRNA	0.05823627287853577
YGL006W_mRNA	0.10571184995737426
YCR030C_mRNA	0.6022988505747127
YML006C_mRNA	0.16279069767441862
YGR205W_mRNA	0.38275862068965516
YNL335W_mRNA	0.0
YHR115C_mRNA	0.5865384615384616
YOR157C_mRNA	0.8544061302681992
YKL081W_mRNA	0.7912621359223301
YJR045C_mRNA	0.9694189602446484
YHR147C_mRNA	0.6448598130841121
YDR240C_mRNA	0.3516260162601626
YLR336C_mRNA	0.42936596218020023
YMR036C_mRNA	0.22021660649819494
YOL088C_mRNA	0.6028880866425993
YCL037C_mRNA	0.9216589861751152
YBL107W-A_mRNA	0.0
YDR158W_mRNA	0.7835616438356164
YGL258W-A_mRNA	0.0
YGL004C_mRNA	0.38609112709832133
YPL101W_mRNA	0.27631578947368424
YDR440W_mRNA	0.054982817869415807
YDL221W_mRNA	0.00546448087431694
YBR097W_mRNA	0.04951856946354883
YMR268C_mRNA	0.3153153153153153
YHR010W_mRNA	0.9117647058823529
YLR043C_mRNA	0.912621359223301
YBL031W_mRNA	0.08579881656804733
YIL124W_mRNA	0.6767676767676768
YGL065C_mRNA	0.34791252485089463
YDR334W_mRNA	0.021796565389696168
YMR319C_mRNA	0.20833333333333334
YHR143W-A_mRNA	0.5857142857142857
YLR105C_mRNA	0.1724137931034483
YML032C_mRNA	0.3991507430997877
YAL037C-B_mRNA	0.0
YGL124C_mRNA	0.24378881987577639
YMR158W_mRNA	0.34838709677419355
YDL016C_mRNA	0.0
YJL180C_mRNA	0.36923076923076925
YBL006C_mRNA	0.7222222222222222
YDR469W_mRNA	0.2857142857142857
YNR075C-A_mRNA	0.0
YDR329C_mRNA	0.4308390022675737
YHR050W_mRNA	0.11839708561020036
YGL196W_mRNA	0.10747663551401869
YKR043C_mRNA	0.8191881918819188
YNL158W_mRNA	0.46464646464646464
YDR142C_mRNA	0.248
YDR378C_mRNA	0.8488372093023255
YBR102C_mRNA	0.4541832669322709
YNL136W_mRNA	0.1388235294117647
YNR012W_mRNA	0.24151696606786427
YHR017W_mRNA	0.12207792207792208
YKR053C_mRNA	0.03712871287128713
YGR034W_mRNA	0.7401574803149606
YOR008W-B_mRNA	0.0
YNL155W_mRNA	0.3795620437956204
YJR053W_mRNA	0.09407665505226481
YKL083W_mRNA	0.0
YNL053W_mRNA	0.1329243353783231
YDR169C_mRNA	0.5165692007797271
YLR027C_mRNA	0.7727272727272727
YMR082C_mRNA	0.0
YBR108W_mRNA	0.21119324181626187
YLR368W_mRNA	0.061872909698996656
YLR247C_mRNA	0.18766066838046272
YGL246C_mRNA	0.4935400516795866
YJL088W_mRNA	0.13313609467455623
YDL230W_mRNA	0.18208955223880596
YHR148W_mRNA	0.44808743169398907
YMR105W-A_mRNA	0.015625
YOL085C_mRNA	0.017699115044247787
YPL059W_mRNA	0.6133333333333333
YOR317W_mRNA	0.5357142857142857
YDR200C_mRNA	0.2119205298013245
YLL066W-A_mRNA	0.0
YOR273C_mRNA	0.3216995447647951
YJL100W_mRNA	0.09884678747940692
YJL020W-A_mRNA	0.0
YKL183W_mRNA	0.2875816993464052
YLR053C_mRNA	0.018518518518518517
YJL145W_mRNA	0.445578231292517
YGR281W_mRNA	0.14150304671631686
YJL168C_mRNA	0.4583901773533424
YJL136C_mRNA	0.8735632183908046
YPR103W_mRNA	0.6724738675958188
YIL122W_mRNA	0.12535612535612536
YFL033C_mRNA	0.1553672316384181
YGR011W_mRNA	0.037037037037037035
YKL193C_mRNA	0.5887573964497042
YFR055W_mRNA	0.49411764705882355
YLR382C_mRNA	0.1017897091722595
YKL036C_mRNA	0.03076923076923077
YHR130C_mRNA	0.0
YPL203W_mRNA	0.28421052631578947
YCR087C-A_mRNA	0.7581699346405228
YDR543C_mRNA	0.0
YDR093W_mRNA	0.10173697270471464
YPL039W_mRNA	0.060126582278481014
YIL109C_mRNA	0.5755939524838013
YJL073W_mRNA	0.05736434108527132
YCL033C_mRNA	0.7023809523809523
YOL083W_mRNA	0.05825242718446602
YKL169C_mRNA	0.0
YLR024C_mRNA	0.05074786324786325
YJL131C_mRNA	0.21629213483146068
YOR168W_mRNA	0.6786155747836835
YMR290C_mRNA	0.5861386138613861
YDR112W_mRNA	0.0
YDL123W_mRNA	0.42857142857142855
YKL006C-A_mRNA	0.5670103092783505
YCL061C_mRNA	0.20985401459854014
YJR014W_mRNA	0.6919191919191919
YLR393W_mRNA	0.21863799283154123
YKR059W_mRNA	0.07341772151898734
YGR257C_mRNA	0.15846994535519127
YDL157C_mRNA	0.5847457627118644
YOR059C_mRNA	0.1688888888888889
YGL188C-A_mRNA	0.17391304347826086
YGR186W_mRNA	0.4897959183673469
YDR168W_mRNA	0.44664031620553357
YDR257C_mRNA	0.4574898785425101
YDL085C-A_mRNA	0.5882352941176471
YER136W_mRNA	0.5232815964523282
YDL086W_mRNA	0.6043956043956044
YBR026C_mRNA	0.6342105263157894
YJL076W_mRNA	0.23380992430613962
YEL020W-A_mRNA	0.5517241379310345
YOR339C_mRNA	0.0
YBR297W_mRNA	0.08974358974358974
YKL175W_mRNA	0.3399602385685885
YHR032W_mRNA	0.35800344234079173
YMR129W_mRNA	0.2572924457741212
YDR217C_mRNA	0.2612681436210848
YGL138C_mRNA	0.0
YNL091W_mRNA	0.2314516129032258
YOR192C_mRNA	0.0
YDR138W_mRNA	0.11835106382978723
YLR442C_mRNA	0.35173824130879344
YOR176W_mRNA	0.37150127226463103
YCR005C_mRNA	0.8978260869565218
YDR241W_mRNA	0.06315789473684211
YOL029C_mRNA	0.014925373134328358
YOR267C_mRNA	0.3557312252964427
YBR250W_mRNA	0.0038240917782026767
YGL220W_mRNA	0.55
YFL018C_mRNA	0.8537074148296593
YOL096C_mRNA	0.4326923076923077
YHR162W_mRNA	0.8527131782945736
YPR167C_mRNA	0.12260536398467432
YPL270W_mRNA	0.1384217335058215
YHR131C_mRNA	0.12352941176470589
YFL032W_mRNA	0.0
YIL117C_mRNA	0.6761006289308176
YMR030W-A_mRNA	0.0
YML113W_mRNA	0.3387096774193548
YDL156W_mRNA	0.09195402298850575
YBR216C_mRNA	0.47477744807121663
YGR233C_mRNA	0.3132427843803056
YMR206W_mRNA	0.0
YBR061C_mRNA	0.4806451612903226
YFR022W_mRNA	0.03956343792633015
YDR056C_mRNA	0.751219512195122
YNL287W_mRNA	0.4844919786096257
YPL076W_mRNA	0.075
YLR154C-G_mRNA	0.0
YPR059C_mRNA	0.0
YKR051W_mRNA	0.06698564593301436
YOL116W_mRNA	0.1544502617801047
YHL026C_mRNA	0.05396825396825397
YBL005W_mRNA	0.05737704918032787
YGR041W_mRNA	0.19012797074954296
YBR229C_mRNA	0.3658280922431866
YOR303W_mRNA	0.4233576642335766
YNL009W_mRNA	0.016666666666666666
YMR299C_mRNA	0.2564102564102564
YBR028C_mRNA	0.3942857142857143
YDL133W_mRNA	0.15560640732265446
YBR001C_mRNA	0.47435897435897434
YML129C_mRNA	0.8142857142857143
YBR244W_mRNA	0.5987654320987654
YBR069C_mRNA	0.5848142164781907
YNL023C_mRNA	0.23523316062176167
YIL049W_mRNA	0.15810276679841898
YOL073C_mRNA	0.5341614906832298
YML086C_mRNA	0.747148288973384
YHR071C-A_mRNA	0.009433962264150943
YJR092W_mRNA	0.24395300621976504
YOR348C_mRNA	0.08452950558213716
YNL029C_mRNA	0.16091954022988506
YDL002C_mRNA	0.5812807881773399
YDR455C_mRNA	0.0
YML053C_mRNA	0.41037735849056606
YJL037W_mRNA	0.017857142857142856
YKL061W_mRNA	0.23893805309734514
YNL310C_mRNA	0.603448275862069
YJL083W_mRNA	0.04304635761589404
YDR381C-A_mRNA	0.49122807017543857
YOL075C_mRNA	0.13060278207109738
YMR073C_mRNA	0.5870646766169154
YIR018W_mRNA	0.2653061224489796
YHR090C_mRNA	0.5851063829787234
YPL196W_mRNA	0.21245421245421245
YMR088C_mRNA	0.15658362989323843
YJL007C_mRNA	0.0
YIL032C_mRNA	0.0
YPL030W_mRNA	0.26631393298059963
YJL029C_mRNA	0.40875912408759124
YLR154W-E_mRNA	0.0
YPR069C_mRNA	0.856655290102389
YDR390C_mRNA	0.39937106918238996
YGL177W_mRNA	0.02608695652173913
YML109W_mRNA	0.12632696390658174
YPR110C_mRNA	0.8417910447761194
YMR208W_mRNA	0.2979683972911964
YIL159W_mRNA	0.029818181818181817
YDR522C_mRNA	0.00199203187250996
YMR023C_mRNA	0.11977186311787072
YCR106W_mRNA	0.010817307692307692
YHR100C_mRNA	0.24864864864864866
YJL104W_mRNA	0.46308724832214765
YNL329C_mRNA	0.1145631067961165
YEL067C_mRNA	0.020512820512820513
YOR078W_mRNA	0.3878504672897196
YOR036W_mRNA	0.3472222222222222
YCR024C-B_mRNA	0.011363636363636364
YGR093W_mRNA	0.1301775147928994
YNL034W_mRNA	0.0
YMR236W_mRNA	0.7006369426751592
YBR127C_mRNA	0.9129593810444874
YIL037C_mRNA	0.01676829268292683
YOR114W_mRNA	0.05782312925170068
YAL018C_mRNA	0.0
YDL180W_mRNA	0.062157221206581355
YOL085W-A_mRNA	0.08571428571428572
YEL015W_mRNA	0.3647912885662432
YPL123C_mRNA	0.25806451612903225
YIL029C_mRNA	0.02112676056338028
YFL036W_mRNA	0.10436713545521836
YOR301W_mRNA	0.19540229885057472
YGL002W_mRNA	0.23148148148148148
YGL036W_mRNA	0.11551155115511551
YFL041W-A_mRNA	0.0
YOL162W_mRNA	0.0
YLR319C_mRNA	0.3895939086294416
YBR153W_mRNA	0.3442622950819672
YPR100W_mRNA	0.35714285714285715
YML079W_mRNA	0.5323383084577115
YDL097C_mRNA	0.9101382488479263
YDR189W_mRNA	0.2732732732732733
YBR230C_mRNA	0.8507462686567164
YKL074C_mRNA	0.34724857685009486
YHR098C_mRNA	0.573735199138859
YOR302W_mRNA	0.64
YNL118C_mRNA	0.5350515463917526
YDR314C_mRNA	0.06791907514450866
YKL151C_mRNA	0.516320474777448
YPL046C_mRNA	0.5959595959595959
YMR284W_mRNA	0.054817275747508304
YBR139W_mRNA	0.5255905511811023
YPR168W_mRNA	0.34394904458598724
YNL014W_mRNA	0.01053639846743295
YLL007C_mRNA	0.2887218045112782
YNL305C_mRNA	0.7542087542087542
YOR135C_mRNA	0.0
YEL076C-A_mRNA	0.0
YPR146C_mRNA	0.045871559633027525
YJR151C_mRNA	0.0008613264427217916
YCR097W_mRNA	0.4523809523809524
YGR111W_mRNA	0.3225
YMR321C_mRNA	0.009523809523809525
YHR217C_mRNA	0.0
YBR089W_mRNA	0.0
YPL051W_mRNA	0.20707070707070707
YJL219W_mRNA	0.0
YBR142W_mRNA	0.22121604139715395
YHL046C_mRNA	0.0
YOL069W_mRNA	0.1352549889135255
YNL002C_mRNA	0.7857142857142857
YDR196C_mRNA	0.5145228215767634
YHR003C_mRNA	0.4289044289044289
YPR038W_mRNA	0.0
YKL071W_mRNA	0.0
YNL185C_mRNA	0.6392405063291139
YLR419W_mRNA	0.09825783972125436
YDL178W_mRNA	0.3018867924528302
YGL072C_mRNA	0.008403361344537815
YGL235W_mRNA	0.0
YML066C_mRNA	0.0
YDL021W_mRNA	0.26366559485530544
YNL241C_mRNA	0.7940594059405941
YDL163W_mRNA	0.0
YLR130C_mRNA	0.27488151658767773
YIR010W_mRNA	0.13368055555555555
YHR216W_mRNA	0.13193116634799235
YOR123C_mRNA	0.6379310344827587
YBL066C_mRNA	0.18989547038327526
YMR117C_mRNA	0.4084507042253521
YBL038W_mRNA	0.4051724137931034
YGL179C_mRNA	0.15535714285714286
YPL174C_mRNA	0.07834101382488479
YDR003W_mRNA	0.42857142857142855
YFR015C_mRNA	0.2994350282485876
YLR305C_mRNA	0.26789473684210524
YDR002W_mRNA	0.8308457711442786
YML070W_mRNA	0.3647260273972603
YKR012C_mRNA	0.0
YDR393W_mRNA	0.07456140350877193
YEL049W_mRNA	0.0
YIL097W_mRNA	0.12015503875968993
YAL059C-A_mRNA	0.0
YHR016C_mRNA	0.7286324786324786
YMR325W_mRNA	0.0
YKR102W_mRNA	0.0
YOR383C_mRNA	0.15196078431372548
YKR029C_mRNA	0.3981358189081225
YMR057C_mRNA	0.0
YMR172W_mRNA	0.15299026425591097
YOR072W-B_mRNA	0.0
YPR121W_mRNA	0.0
YBL044W_mRNA	0.0
YBL108C-A_mRNA	0.0
YOL164W-A_mRNA	0.0
YKL159C_mRNA	0.44549763033175355
YPL244C_mRNA	0.30678466076696165
YLL018C-A_mRNA	0.7959183673469388
YBR213W_mRNA	0.13503649635036497
YBR043C_mRNA	0.08708272859216255
YNL232W_mRNA	0.5034246575342466
YDL183C_mRNA	0.15
YDR372C_mRNA	0.6869565217391305
YOR197W_mRNA	0.47453703703703703
YHR006W_mRNA	0.43622920517560076
YHR075C_mRNA	0.345
YIR011C_mRNA	0.6551724137931034
YBR125C_mRNA	0.30025445292620867
YDR488C_mRNA	0.14821763602251406
YLR312C_mRNA	0.13316582914572864
YFL052W_mRNA	0.008602150537634409
YOR343C_mRNA	0.0
YNL221C_mRNA	0.3862857142857143
YMR140W_mRNA	0.22903885480572597
YJL155C_mRNA	0.415929203539823
YGR195W_mRNA	0.3252032520325203
YDR011W_mRNA	0.31379080612924715
YPL004C_mRNA	0.9589442815249267
YNL146C-A_mRNA	0.03125
YMR078C_mRNA	0.0931174089068826
YLR201C_mRNA	0.6153846153846154
YMR107W_mRNA	0.10434782608695652
YGR033C_mRNA	0.5857740585774058
YFL053W_mRNA	0.008460236886632826
YKL213C_mRNA	0.6391608391608392
YGR072W_mRNA	0.24031007751937986
YDL226C_mRNA	0.8835227272727273
YHR086W-A_mRNA	0.0
YMR108W_mRNA	0.6754002911208151
YKL109W_mRNA	0.06859205776173286
YNL027W_mRNA	0.3274336283185841
YPR074W-A_mRNA	0.0
YKL023C-A_mRNA	0.5733333333333334
YDR464C-A_mRNA	0.0
YDR184C_mRNA	0.4013605442176871
YBL039C_mRNA	0.7892918825561313
YNL196C_mRNA	0.003355704697986577
YCR048W_mRNA	0.21475409836065573
YBR249C_mRNA	0.9351351351351351
YFR034C_mRNA	0.7243589743589743
YDR461W_mRNA	0.7777777777777778
YCR081C-A_mRNA	0.0
YGL068W_mRNA	0.5154639175257731
YLR088W_mRNA	0.19381107491856678
YDR339C_mRNA	0.7248677248677249
YBR200W-A_mRNA	0.0
YGR050C_mRNA	0.1864406779661017
YMR094W_mRNA	0.016736401673640166
YOR223W_mRNA	0.410958904109589
YKL009W_mRNA	0.6059322033898306
YLR257W_mRNA	0.67601246105919
YER099C_mRNA	0.7641509433962265
YCL065W_mRNA	0.0
YKL156C-A_mRNA	0.02631578947368421
YDR089W_mRNA	0.1668584579976985
YDR495C_mRNA	0.20375865479723046
YHR072W_mRNA	0.18604651162790697
YKL207W_mRNA	0.525691699604743
YDL073W_mRNA	0.06300813008130081
YDR148C_mRNA	0.7624190064794817
YMR219W_mRNA	0.20386007237635706
YER131W_mRNA	0.8487394957983193
YKL016C_mRNA	0.8908045977011494
YKL018W_mRNA	0.17933130699088146
YBR267W_mRNA	0.40966921119592875
YBR111C_mRNA	0.8311688311688312
YOR065W_mRNA	0.34951456310679613
YLR266C_mRNA	0.09415121255349501
YPL242C_mRNA	0.2080267558528428
YJR003C_mRNA	0.3236994219653179
YNR066C_mRNA	0.10321100917431193
YGL041C_mRNA	0.0
YFL010C_mRNA	0.933649289099526
YCR020W-B_mRNA	0.44871794871794873
YBR214W_mRNA	0.4117647058823529
YOR010C_mRNA	0.0398406374501992
YLR466C-A_mRNA	0.0
YJL046W_mRNA	0.097799511002445
YBR056C-B_mRNA	0.11538461538461539
YCR042C_mRNA	0.3347547974413646
YML075C_mRNA	0.5559772296015181
YEL053W-A_mRNA	0.008695652173913044
YER082C_mRNA	0.5108303249097473
YDL040C_mRNA	0.4929742388758782
YMR119W_mRNA	0.08974358974358974
YDR269C_mRNA	0.0
YEL029C_mRNA	0.32051282051282054
YOL004W_mRNA	0.3072916666666667
YGL251C_mRNA	0.02780117944397641
YDL084W_mRNA	0.7780269058295964
