transcript	si-Ctrl-2
YER045C_mRNA	0.16359918200409
YIR012W_mRNA	0.6635730858468677
YHR204W_mRNA	0.08919597989949749
YPL228W_mRNA	0.3788706739526412
YDL242W_mRNA	0.0
YLR410W_mRNA	0.5671902268760908
YDR363W_mRNA	0.09868421052631579
YBR263W_mRNA	0.7612244897959184
YNL166C_mRNA	0.8080357142857143
YGL241W_mRNA	0.17131474103585656
YNL198C_mRNA	0.01
YOR058C_mRNA	0.32655367231638416
YOL150C_mRNA	0.038834951456310676
YNL190W_mRNA	0.4411764705882353
YOR146W_mRNA	0.0
YGL191W_mRNA	0.7441860465116279
YLR100W_mRNA	0.659942363112392
YHR180C-B_mRNA	0.0
YOR021C_mRNA	0.8967136150234741
YCL046W_mRNA	0.0
YGR276C_mRNA	0.5424954792043399
YDL091C_mRNA	0.24175824175824176
YHL004W_mRNA	0.32741116751269034
YDR037W_mRNA	0.9001692047377327
YBR298C_mRNA	0.003257328990228013
YKL184W_mRNA	0.5622317596566524
YGL254W_mRNA	0.18729096989966554
YER144C_mRNA	0.1565217391304348
YNR047W_mRNA	0.18253079507278835
YMR061W_mRNA	0.276218611521418
YBR172C_mRNA	0.6391891891891892
YML003W_mRNA	0.02413793103448276
YMR191W_mRNA	0.1769436997319035
YFR010W-A_mRNA	0.0
YOR380W_mRNA	0.023809523809523808
YBL068W-A_mRNA	0.32051282051282054
YOL064C_mRNA	0.7927170868347339
YBR143C_mRNA	0.954233409610984
YLR285C-A_mRNA	0.0
YJR156C_mRNA	0.0
YHL012W_mRNA	0.0
YER016W_mRNA	0.313953488372093
YDR140W_mRNA	0.31221719457013575
YOR009W_mRNA	0.004106776180698152
YOL045W_mRNA	0.10899182561307902
YDR346C_mRNA	0.8253638253638254
YPR181C_mRNA	0.9036458333333334
YEL012W_mRNA	0.25688073394495414
YHR175W_mRNA	0.42328042328042326
YDR270W_mRNA	0.10159362549800798
YPL281C_mRNA	0.0
YKL146W_mRNA	0.2658959537572254
YLR435W_mRNA	0.5951219512195122
YBR031W_mRNA	0.17679558011049723
YGR101W_mRNA	0.2138728323699422
YNL255C_mRNA	0.9477124183006536
YHR004C_mRNA	0.14349775784753363
YDR106W_mRNA	0.028169014084507043
YKL177W_mRNA	0.0
YGR164W_mRNA	0.0
YOR256C_mRNA	0.34487021013597036
YGL242C_mRNA	0.7955801104972375
YOR092W_mRNA	0.14355628058727568
YKR105C_mRNA	0.0
YMR257C_mRNA	0.04
YHR205W_mRNA	0.36771844660194175
YHR158C_mRNA	0.47079037800687284
YDR228C_mRNA	0.4424920127795527
YLR360W_mRNA	0.08428246013667426
YDR094W_mRNA	0.12612612612612611
YDR271C_mRNA	0.0
YCR067C_mRNA	0.532394366197183
YGR278W_mRNA	0.10051993067590988
YHR020W_mRNA	0.8502906976744186
YDR175C_mRNA	0.567398119122257
YBL012C_mRNA	0.0
YIL153W_mRNA	0.20610687022900764
YFR050C_mRNA	0.8872180451127819
YDR144C_mRNA	0.7449664429530202
YAL019W_mRNA	0.29708222811671087
YPR145W_mRNA	0.7465034965034965
YER074W_mRNA	0.45925925925925926
YJR089W_mRNA	0.09643605870020965
YMR158W-B_mRNA	0.0
YKL012W_mRNA	0.15780445969125215
YKL183C-A_mRNA	0.0
YKL022C_mRNA	0.35833333333333334
YGL119W_mRNA	0.17964071856287425
YOR076C_mRNA	0.31860776439089694
YNL063W_mRNA	0.09235668789808917
YFR033C_mRNA	0.7142857142857143
YEL044W_mRNA	0.4939759036144578
YNL098C_mRNA	0.8509316770186336
YDR443C_mRNA	0.13802816901408452
YHL033C_mRNA	0.77734375
YHR065C_mRNA	0.7385229540918163
YDR001C_mRNA	0.4940079893475366
YDR536W_mRNA	0.0
YAL046C_mRNA	0.6694915254237288
YOR060C_mRNA	0.14396887159533073
YMR267W_mRNA	0.1935483870967742
YGL139W_mRNA	0.21571072319201995
YML100W-A_mRNA	0.0
YBR141W-A_mRNA	0.0
YIL007C_mRNA	0.4772727272727273
YNL097W-A_mRNA	0.0
YCR076C_mRNA	0.628
YKL117W_mRNA	0.8611111111111112
YNL272C_mRNA	0.41238471673254284
YMR059W_mRNA	0.2265625
YJL062W_mRNA	0.2927710843373494
YHR170W_mRNA	0.5482625482625483
YMR035W_mRNA	0.14124293785310735
YGL187C_mRNA	0.8193548387096774
YOR277C_mRNA	0.0
YOR084W_mRNA	0.0
YHR139C_mRNA	0.0
YMR040W_mRNA	0.025
YDL027C_mRNA	0.22857142857142856
YAR028W_mRNA	0.2777777777777778
YDR345C_mRNA	0.7001763668430335
YLR297W_mRNA	0.10852713178294573
YKL212W_mRNA	0.6613162118780096
YBR173C_mRNA	0.8445945945945946
YHR194W_mRNA	0.02936096718480138
YIL171W-A_mRNA	0.0
YDR163W_mRNA	0.3142857142857143
YMR086C-A_mRNA	0.0
YER033C_mRNA	0.10130111524163568
YML083C_mRNA	0.004784688995215311
YIR017C_mRNA	0.21390374331550802
YBR191W-A_mRNA	0.125
YGL253W_mRNA	0.9465020576131687
YHR079C_mRNA	0.15246636771300448
YGR292W_mRNA	0.0
YDR496C_mRNA	0.7896341463414634
YKR079C_mRNA	0.32100238663484487
YLL058W_mRNA	0.21217391304347827
YDR525W_mRNA	0.009174311926605505
YGL134W_mRNA	0.06004618937644342
YPR116W_mRNA	0.07581227436823104
YOL031C_mRNA	0.6080760095011877
YOR248W_mRNA	0.69
YPL200W_mRNA	0.0
YLR237W_mRNA	0.16220735785953178
YPR162C_mRNA	0.3497164461247637
YOR071C_mRNA	0.25418060200668896
YGR119C_mRNA	0.7781885397412199
YMR089C_mRNA	0.5127272727272727
YJR141W_mRNA	0.06051873198847262
YKL139W_mRNA	0.15151515151515152
YOL061W_mRNA	0.6370967741935484
YGR252W_mRNA	0.26879271070615035
YLR427W_mRNA	0.11343283582089553
YDL151C_mRNA	0.0
YDR122W_mRNA	0.20394736842105263
YBR074W_mRNA	0.3084016393442623
YDR015C_mRNA	0.0
YNR007C_mRNA	0.3774193548387097
YDL216C_mRNA	0.1409090909090909
YLR394W_mRNA	0.004149377593360996
YER186C_mRNA	0.016339869281045753
YER115C_mRNA	0.1256544502617801
YGL133W_mRNA	0.11867088607594936
YAL023C_mRNA	0.8998682476943346
YIL132C_mRNA	0.10328638497652583
YIL115W-A_mRNA	0.0
YNL046W_mRNA	0.1744186046511628
YGL212W_mRNA	0.2721518987341772
YDR203W_mRNA	0.0
YMR147W_mRNA	0.19282511210762332
YIL156W-B_mRNA	0.589041095890411
YGL195W_mRNA	0.6006736526946108
YNL247W_mRNA	0.6636245110821382
YMR176W_mRNA	0.041105598866052445
YMR175W_mRNA	0.012658227848101266
YDL164C_mRNA	0.543046357615894
YBR096W_mRNA	0.5347826086956522
YHR091C_mRNA	0.12286158631415241
YOR083W_mRNA	0.16271186440677965
YJL047C_mRNA	0.16389548693586697
YEL066W_mRNA	0.45251396648044695
YKL205W_mRNA	0.2318181818181818
YFL034C-B_mRNA	0.5609756097560976
YLL050C_mRNA	0.9300699300699301
YDL136W_mRNA	0.10833333333333334
YLR219W_mRNA	0.22252747252747251
YDL068W_mRNA	0.0
YFL061W_mRNA	0.0
YBR238C_mRNA	0.2777017783857729
YDR263C_mRNA	0.002325581395348837
YBR078W_mRNA	0.9347319347319347
YML071C_mRNA	0.44810543657331137
YHR201C_mRNA	0.7279596977329975
YMR016C_mRNA	0.513375796178344
YLR307W_mRNA	0.009966777408637873
YLR081W_mRNA	0.003484320557491289
YDL133C-A_mRNA	0.2
YLR140W_mRNA	0.046296296296296294
YDR103W_mRNA	0.15267175572519084
YPR182W_mRNA	0.46511627906976744
YML059C_mRNA	0.296605122096486
YER050C_mRNA	0.7608695652173914
YBR003W_mRNA	0.17124735729386892
YLR132C_mRNA	0.16896551724137931
YNL160W_mRNA	0.2824858757062147
YPL156C_mRNA	0.2605633802816901
YHR215W_mRNA	0.07066381156316917
YPL040C_mRNA	0.1217564870259481
YPL032C_mRNA	0.6278787878787879
YER181C_mRNA	0.0
YJL014W_mRNA	0.7846441947565543
YOR162C_mRNA	0.08641975308641975
YDL005C_mRNA	0.505800464037123
YBL034C_mRNA	0.2723066754791804
YML074C_mRNA	0.9221411192214112
YMR165C_mRNA	0.35266821345707655
YGR001C_mRNA	0.8145161290322581
YER064C_mRNA	0.6514851485148515
YDL159W-A_mRNA	0.0
YLR316C_mRNA	0.36645962732919257
YIL001W_mRNA	0.08187134502923976
YHR140W_mRNA	0.03765690376569038
YJL026W_mRNA	0.8521303258145363
YDR141C_mRNA	0.38574793875147234
YJL207C_mRNA	0.27159880834160877
YOL152W_mRNA	0.06129032258064516
YDR044W_mRNA	0.6554878048780488
YHR038W_mRNA	0.24347826086956523
YIL014W_mRNA	0.1523809523809524
YDR235W_mRNA	0.11764705882352941
YOR299W_mRNA	0.14745308310991956
YJL063C_mRNA	0.6512605042016807
YLR422W_mRNA	0.059006211180124224
YKL042W_mRNA	0.3002754820936639
YBR296C_mRNA	0.8170731707317073
YAL024C_mRNA	0.14634146341463414
YLR346C_mRNA	0.06930693069306931
YPL139C_mRNA	0.48478260869565215
YLR407W_mRNA	0.30701754385964913
YCL063W_mRNA	0.1607565011820331
YER015W_mRNA	0.021505376344086023
YLR424W_mRNA	0.07768361581920905
YNL204C_mRNA	0.0
YDL245C_mRNA	0.0
YPL158C_mRNA	0.44854881266490765
YOR368W_mRNA	0.08229426433915212
YJR047C_mRNA	0.6496815286624203
YPR007C_mRNA	0.0014705882352941176
YPL250W-A_mRNA	0.0
YGR095C_mRNA	0.6502242152466368
YOR024W_mRNA	0.0
YMR318C_mRNA	0.9194444444444444
YIL155C_mRNA	0.325115562403698
YNR075W_mRNA	0.09090909090909091
YNL081C_mRNA	0.7412587412587412
YDR181C_mRNA	0.2286902286902287
YHR203C_mRNA	0.3946360153256705
YBR103C-A_mRNA	0.0
YPR010C_mRNA	0.8944305901911886
YER063W_mRNA	0.6513761467889908
YGL141W_mRNA	0.0989010989010989
YKL026C_mRNA	0.041916167664670656
YPL234C_mRNA	0.9024390243902439
YOR246C_mRNA	0.5909090909090909
YML061C_mRNA	0.31548311990686845
YCR084C_mRNA	0.8723702664796634
YPR060C_mRNA	0.78515625
YDL210W_mRNA	0.008756567425569177
YHL007C_mRNA	0.6805111821086262
YCL059C_mRNA	0.8734177215189873
YFR027W_mRNA	0.1423487544483986
YGR036C_mRNA	0.4309623430962343
YBR046C_mRNA	0.6766467065868264
YBR211C_mRNA	0.33641975308641975
YDR032C_mRNA	0.9242424242424242
YIL036W_mRNA	0.33560477001703576
YOR350C_mRNA	0.1297134238310709
YLR246W_mRNA	0.03064066852367688
YOR287C_mRNA	0.6133333333333333
YMR290W-A_mRNA	0.0
YPL282C_mRNA	0.0
YLL031C_mRNA	0.4975417895771878
YDL096C_mRNA	0.0
YIL177W-A_mRNA	0.0
YDR231C_mRNA	0.4878048780487805
YPL269W_mRNA	0.031055900621118012
YAR035C-A_mRNA	0.0
YGL006W-A_mRNA	0.0
YMR193W_mRNA	0.32170542635658916
YER176W_mRNA	0.16770740410347904
YNL024C_mRNA	0.13008130081300814
YMR097C_mRNA	0.2670299727520436
YFL045C_mRNA	0.9566929133858267
YKL070W_mRNA	0.0
YHR213W_mRNA	0.0
YML047W-A_mRNA	0.0
YBR223C_mRNA	0.14338235294117646
YCR004C_mRNA	0.9311740890688259
YIL102C_mRNA	0.0
YER114C_mRNA	0.6538461538461539
YLR010C_mRNA	0.13125
YDR528W_mRNA	0.1607565011820331
YKL220C_mRNA	0.007032348804500703
YHL028W_mRNA	0.09752066115702479
YLR404W_mRNA	0.16140350877192983
YEL036C_mRNA	0.586
YIL110W_mRNA	0.33156498673740054
YHR183W_mRNA	0.9120654396728016
YMR216C_mRNA	0.6064690026954178
YDR383C_mRNA	0.2689075630252101
YLR008C_mRNA	0.7321428571428571
YOR311C_mRNA	0.6931034482758621
YPR071W_mRNA	0.10900473933649289
YLL021W_mRNA	0.4099590723055935
YBR114W_mRNA	0.06455696202531645
YLR356W_mRNA	0.3096446700507614
YLR078C_mRNA	0.7213114754098361
YPR197C_mRNA	0.016042780748663103
YGL252C_mRNA	0.5748299319727891
YJL190C_mRNA	0.9230769230769231
YIL134C-A_mRNA	0.0
YMR030W_mRNA	0.11436170212765957
YER097W_mRNA	0.0
YOR328W_mRNA	0.0019181585677749361
YBR192W_mRNA	0.2917771883289125
YBR298C-A_mRNA	0.0
YHR174W_mRNA	0.6041189931350115
YGR008C_mRNA	0.6190476190476191
YEL033W_mRNA	0.0
YGR296C-A_mRNA	0.0
YAL034W-A_mRNA	0.1522491349480969
YDR247W_mRNA	0.09978308026030369
YJL122W_mRNA	0.52
YLR019W_mRNA	0.32997481108312343
YPL214C_mRNA	0.1962962962962963
YDR379W_mRNA	0.12289395441030723
YKL137W_mRNA	0.36936936936936937
YGL181W_mRNA	0.5025252525252525
YJR072C_mRNA	0.8519480519480519
YDR186C_mRNA	0.39110604332953247
YBR152W_mRNA	0.1958762886597938
YOR008C-A_mRNA	0.0
YMR182C_mRNA	0.052132701421800945
YPL078C_mRNA	0.9098360655737705
YDR449C_mRNA	0.5681818181818182
YLL052C_mRNA	0.4161073825503356
YER127W_mRNA	0.48179271708683474
YNL259C_mRNA	0.7534246575342466
YKR060W_mRNA	0.3175182481751825
YMR153C-A_mRNA	0.0
YHR056W-A_mRNA	0.0
YJL030W_mRNA	0.2857142857142857
YIL051C_mRNA	0.9517241379310345
YGL047W_mRNA	0.25742574257425743
YGL198W_mRNA	0.5446808510638298
YKL106W_mRNA	0.2771618625277162
YGR185C_mRNA	0.9416243654822335
YPL083C_mRNA	0.28051391862955033
YNL326C_mRNA	0.3005952380952381
YDR327W_mRNA	0.0
YLR007W_mRNA	0.1636904761904762
YBL056W_mRNA	0.44017094017094016
YDR433W_mRNA	0.9452054794520548
YAL026C-A_mRNA	0.16551724137931034
YGL070C_mRNA	0.8360655737704918
YHR095W_mRNA	0.006097560975609756
YNL294C_mRNA	0.1050656660412758
YHR043C_mRNA	0.43902439024390244
YDR487C_mRNA	0.875
YJL223C_mRNA	0.0
YGR208W_mRNA	0.5501618122977346
YJL222W-B_mRNA	0.0
Q0255_mRNA	0.0
YHR062C_mRNA	0.6279863481228669
YMR228W_mRNA	0.22287390029325513
YER058W_mRNA	0.21495327102803738
YAR070C_mRNA	0.0
YJL144W_mRNA	0.125
YDL101C_mRNA	0.4093567251461988
YDL012C_mRNA	0.8130841121495327
YJL086C_mRNA	0.0
YDR022C_mRNA	0.2755102040816326
YAL016W_mRNA	0.6519685039370079
YNL297C_mRNA	0.3404645476772616
YLR172C_mRNA	0.9133333333333333
YGR167W_mRNA	0.8025751072961373
YMR047C_mRNA	0.7223719676549866
YPR087W_mRNA	0.0
YJR110W_mRNA	0.061046511627906974
YFR003C_mRNA	0.6
YJL033W_mRNA	0.36363636363636365
YHR012W_mRNA	0.4219858156028369
YLR158C_mRNA	0.0
YLL036C_mRNA	0.45129224652087474
YAR023C_mRNA	0.01675977653631285
YJL124C_mRNA	0.8023255813953488
YOR002W_mRNA	0.2536764705882353
YHR072W-A_mRNA	0.8103448275862069
YJR093C_mRNA	0.6574923547400612
YHR031C_mRNA	0.22406639004149378
YML085C_mRNA	0.9038031319910514
YML068W_mRNA	0.034482758620689655
YGR091W_mRNA	0.10323886639676114
YJL141C_mRNA	0.31474597273853777
YGR145W_mRNA	0.3055162659123055
YER169W_mRNA	0.13693467336683418
YMR197C_mRNA	0.7788018433179723
YLR252W_mRNA	0.019801980198019802
YKL055C_mRNA	0.1474820143884892
YMR298W_mRNA	0.7133333333333334
YOR189W_mRNA	0.4224137931034483
YOL133W_mRNA	0.5867768595041323
YOR054C_mRNA	0.3486646884272997
YPR101W_mRNA	0.2057142857142857
YMR203W_mRNA	0.7751937984496124
YPR063C_mRNA	0.8928571428571429
YPL195W_mRNA	0.26180257510729615
YDR034C-A_mRNA	0.0
YHR178W_mRNA	0.05518169582772544
YPL122C_mRNA	0.3840155945419103
YKR094C_mRNA	0.6171875
YGL125W_mRNA	0.165
YFL046W_mRNA	0.27053140096618356
YPL224C_mRNA	0.29545454545454547
YLR220W_mRNA	0.4937888198757764
YJL042W_mRNA	0.1630901287553648
YOR297C_mRNA	0.5572916666666666
YAL040C_mRNA	0.24310344827586206
YDR460W_mRNA	0.3364485981308411
YDL121C_mRNA	0.7919463087248322
YDR104C_mRNA	0.05622489959839357
YHR163W_mRNA	0.5582329317269076
YLR420W_mRNA	0.5686813186813187
YLR230W_mRNA	0.0
YBR091C_mRNA	0.5963302752293578
YNL201C_mRNA	0.34615384615384615
YLR241W_mRNA	0.17519181585677748
YNR074C_mRNA	0.4973544973544973
YHL048W_mRNA	0.10236220472440945
YER039C-A_mRNA	0.125
YDR354C-A_mRNA	0.0
YOR300W_mRNA	0.029411764705882353
YLR181C_mRNA	0.5393939393939394
YIR030W-A_mRNA	0.0
YLR004C_mRNA	0.021032504780114723
YDR432W_mRNA	0.9492753623188406
YJR051W_mRNA	0.2874251497005988
YHR126C_mRNA	0.0
YKL093W_mRNA	0.02654867256637168
YLR345W_mRNA	0.12573673870333987
YCL027W_mRNA	0.119140625
YNL086W_mRNA	0.1568627450980392
YGR190C_mRNA	0.0
YGL131C_mRNA	0.05203136136849608
YJL052W_mRNA	0.28313253012048195
YLR276C_mRNA	0.7424242424242424
YNR039C_mRNA	0.3834710743801653
YAL013W_mRNA	0.39012345679012345
