transcript_id	frame0	frame1	frame2	frameSum
YJR031C_mRNA	872	54	69	995
YBL022C_mRNA	3559	134	247	3940
YEL006W_mRNA	59	1	2	62
YHR198C_mRNA	168	9	15	192
YDR055W_mRNA	604	23	43	670
YDR023W_mRNA	5938	191	468	6597
YPR070W_mRNA	106	6	14	126
YOL121C_mRNA	14729	637	976	16342
YMR247W-A_mRNA	0	0	0	0
YPL232W_mRNA	530	17	37	584
YNR037C_mRNA	240	9	8	257
YKR024C_mRNA	700	32	41	773
YFL045C_mRNA	10727	381	677	11785
YER056C-A_mRNA	12337	241	930	13508
YNL202W_mRNA	11	0	1	12
YJR140C_mRNA	403	24	27	454
YPL245W_mRNA	180	11	7	198
YMR074C_mRNA	1148	24	72	1244
YDR299W_mRNA	570	25	51	646
YGR022C_mRNA	0	0	0	0
YDR234W_mRNA	529	31	26	586
YNL240C_mRNA	328	20	25	373
YGR228W_mRNA	0	0	0	0
YER155C_mRNA	1410	66	114	1590
YMR253C_mRNA	233	13	14	260
YDR011W_mRNA	586	16	60	662
YLR422W_mRNA	119	3	10	132
YIL093C_mRNA	321	4	23	348
YGL018C_mRNA	117	6	9	132
YDL008W_mRNA	55	2	2	59
YDR496C_mRNA	2663	99	200	2962
YJL075C_mRNA	0	0	0	0
YDR009W_mRNA	7	0	0	7
YCL056C_mRNA	31	4	6	41
YPR103W_mRNA	1105	72	67	1244
YHR219C-A_mRNA	0	0	0	0
YJR119C_mRNA	67	4	1	72
YPL214C_mRNA	121	2	3	126
YMR260C_mRNA	5702	184	298	6184
YLL012W_mRNA	127	5	9	141
YPL054W_mRNA	2	0	0	2
YDL152W_mRNA	0	0	0	0
YOL055C_mRNA	165	6	17	188
YHL001W_mRNA	2332	72	144	2548
YPR044C_mRNA	0	0	0	0
YIL078W_mRNA	8053	358	498	8909
YDL094C_mRNA	0	0	0	0
YCR036W_mRNA	154	6	15	175
YEL019C_mRNA	76	4	12	92
YCL044C_mRNA	395	25	29	449
YLR382C_mRNA	164	6	12	182
YHL040C_mRNA	278	12	16	306
YIL088C_mRNA	565	35	53	653
YBR111C_mRNA	1767	66	98	1931
YOR094W_mRNA	109	5	8	122
YOL128C_mRNA	74	6	2	82
YJR006W_mRNA	142	8	13	163
YPL193W_mRNA	108	8	9	125
YCR081W_mRNA	68	7	5	80
YBL048W_mRNA	0	0	1	1
YPL023C_mRNA	703	33	48	784
YPL045W_mRNA	139	1	9	149
YGL159W_mRNA	79	7	3	89
YIL153W_mRNA	104	2	8	114
YNL009W_mRNA	4	1	2	7
YBR173C_mRNA	1400	40	128	1568
YMR312W_mRNA	121	6	14	141
YPL005W_mRNA	27	1	3	31
YBL106C_mRNA	120	7	6	133
YKL023W_mRNA	92	3	14	109
YKR041W_mRNA	8	1	0	9
YJL125C_mRNA	445	18	30	493
YAL034C-B_mRNA	0	0	0	0
YBR193C_mRNA	197	12	19	228
YLR439W_mRNA	129	9	8	146
YNR018W_mRNA	513	19	32	564
YMR304W_mRNA	271	15	21	307
YOL114C_mRNA	42	0	3	45
YLR446W_mRNA	20	1	1	22
YOR316C-A_mRNA	2	0	0	2
YER123W_mRNA	107	6	11	124
YJL144W_mRNA	13	1	1	15
YCR065W_mRNA	273	10	23	306
YHR033W_mRNA	3	0	0	3
YBR096W_mRNA	341	9	21	371
YOL068C_mRNA	203	13	19	235
YFL018C_mRNA	3922	187	247	4356
YIL148W_mRNA	5288	264	399	5951
YGL263W_mRNA	10	0	6	16
YNL166C_mRNA	1776	70	113	1959
YCR099C_mRNA	0	0	0	0
YGL185C_mRNA	156	5	15	176
YPR046W_mRNA	30	2	6	38
YIL119C_mRNA	464	12	42	518
YDR052C_mRNA	366	11	39	416
YHR182W_mRNA	62	4	5	71
YOR156C_mRNA	183	8	17	208
Q0010_mRNA	0	0	0	0
YKR050W_mRNA	3	0	0	3
YKR068C_mRNA	557	20	48	625
YEL068C_mRNA	90	3	9	102
YGL183C_mRNA	0	0	0	0
YLR199C_mRNA	559	19	37	615
YOR032C_mRNA	10	0	1	11
YHR121W_mRNA	194	6	22	222
YNR049C_mRNA	221	13	11	245
YKR037C_mRNA	168	5	12	185
YPR007C_mRNA	1	0	0	1
YBR058C_mRNA	1176	61	90	1327
YJR113C_mRNA	359	19	34	412
YOL060C_mRNA	499	15	36	550
YBR183W_mRNA	23	1	2	26
YNL097C_mRNA	195	9	11	215
YDR332W_mRNA	15	2	3	20
YDL043C_mRNA	322	9	25	356
YGR114C_mRNA	0	0	0	0
YML081C-A_mRNA	885	48	42	975
YIL143C_mRNA	691	24	60	775
YDL097C_mRNA	3758	131	267	4156
YMR101C_mRNA	4	0	1	5
YHR191C_mRNA	178	4	20	202
YAL034C_mRNA	24	0	2	26
YKL056C_mRNA	26711	788	1508	29007
YMR204C_mRNA	83	2	4	89
YER154W_mRNA	164	7	18	189
YMR110C_mRNA	629	15	51	695
YOR220W_mRNA	183	11	16	210
YDL242W_mRNA	0	0	0	0
YBL042C_mRNA	935	45	66	1046
YOL150C_mRNA	4	0	0	4
YDR463W_mRNA	436	21	30	487
YOR364W_mRNA	0	0	0	0
YMR166C_mRNA	87	4	6	97
YOR097C_mRNA	82	4	7	93
YDR510C-A_mRNA	0	0	0	0
YKL017C_mRNA	113	7	6	126
YNL290W_mRNA	331	17	26	374
YFL013W-A_mRNA	0	0	0	0
YHR090C_mRNA	208	5	19	232
YOR148C_mRNA	63	7	11	81
YNL130C_mRNA	1246	64	92	1402
YAR053W_mRNA	0	0	0	0
YBR024W_mRNA	70	8	5	83
YMR189W_mRNA	619	28	50	697
YOL029C_mRNA	2	0	0	2
YBR223W-A_mRNA	0	0	0	0
YHR025W_mRNA	1382	65	82	1529
YDL234C_mRNA	285	15	30	330
YPR023C_mRNA	795	29	35	859
YIL032C_mRNA	1	0	0	1
YNL141W_mRNA	686	28	45	759
YGL158W_mRNA	0	0	0	0
YGL151W_mRNA	250	9	18	277
YIL147C_mRNA	459	18	25	502
YLR360W_mRNA	41	2	2	45
YEL022W_mRNA	498	22	29	549
YDR041W_mRNA	95	5	10	110
YDR336W_mRNA	27	0	3	30
YPR060C_mRNA	964	58	76	1098
YIR009W_mRNA	40	1	4	45
YLR037C_mRNA	1	0	0	1
YKL100C_mRNA	931	33	67	1031
YPR102C_mRNA	9319	288	426	10033
YMR062C_mRNA	935	47	58	1040
YDL099W_mRNA	516	16	32	564
YGR248W_mRNA	10	0	1	11
YOR307C_mRNA	266	12	21	299
YBR143C_mRNA	6352	215	415	6982
YOR308C_mRNA	404	11	27	442
YCR043C_mRNA	677	28	59	764
YDR484W_mRNA	97	3	5	105
YDR001C_mRNA	784	30	45	859
YDL194W_mRNA	16	0	3	19
YGR110W_mRNA	7	0	2	9
YDL209C_mRNA	144	6	15	165
YDR518W_mRNA	515	27	30	572
YER104W_mRNA	43	1	2	46
YMR018W_mRNA	0	0	0	0
YNL332W_mRNA	0	0	0	0
YPL003W_mRNA	56	2	4	62
YBL018C_mRNA	194	9	25	228
YKL023C-A_mRNA	64	9	8	81
YNL208W_mRNA	2938	101	137	3176
YCR076C_mRNA	366	18	26	410
YPR047W_mRNA	37	1	5	43
YDR105C_mRNA	444	27	47	518
YER176W_mRNA	217	11	17	245
Q0070_mRNA	0	0	0	0
YDR545W_mRNA	0	0	0	0
YHR213W_mRNA	0	0	0	0
YHR032C-A_mRNA	0	0	0	0
YLR425W_mRNA	56	3	2	61
YJL013C_mRNA	92	4	10	106
YER185W_mRNA	2	0	1	3
YEL050C_mRNA	452	22	34	508
YLR312W-A_mRNA	112	7	11	130
YLL011W_mRNA	367	12	20	399
YPL257W_mRNA	9	0	0	9
YDR519W_mRNA	236	10	19	265
YNL262W_mRNA	247	18	19	284
YLR228C_mRNA	313	8	15	336
YER162C_mRNA	160	8	15	183
YGL136C_mRNA	55	3	2	60
YPL227C_mRNA	521	30	37	588
YPL013C_mRNA	363	24	26	413
YLR004C_mRNA	9	1	1	11
YBR063C_mRNA	0	0	0	0
YPR054W_mRNA	0	0	0	0
YJL150W_mRNA	0	2	0	2
YJR087W_mRNA	0	0	0	0
YOL141W_mRNA	103	2	13	118
YLR247C_mRNA	273	12	21	306
YMR157C_mRNA	212	12	14	238
YHR043C_mRNA	304	12	21	337
Q0144_mRNA	0	0	0	0
Q0297_mRNA	0	0	0	0
YDR379W_mRNA	141	8	14	163
YBR199W_mRNA	398	8	30	436
YHR109W_mRNA	22	2	1	25
YGR108W_mRNA	180	4	15	199
YDR127W_mRNA	1782	74	127	1983
YMR276W_mRNA	2484	111	170	2765
YHR044C_mRNA	38	3	3	44
YLR121C_mRNA	287	8	13	308
YPL042C_mRNA	95	17	10	122
YDR153C_mRNA	982	28	38	1048
YDR171W_mRNA	137	13	10	160
YER159C_mRNA	462	18	58	538
YBR191W-A_mRNA	1	2	0	3
YIR025W_mRNA	37	3	4	44
YLR427W_mRNA	80	2	6	88
YLR170C_mRNA	370	8	38	416
YGL032C_mRNA	322	13	28	363
YKL131W_mRNA	0	0	0	0
YLR250W_mRNA	357	4	30	391
YLL054C_mRNA	99	10	7	116
YOL019W-A_mRNA	0	0	0	0
YLL010C_mRNA	615	21	37	673
YDL138W_mRNA	21	1	1	23
YAR035C-A_mRNA	0	0	0	0
YPR013C_mRNA	53	0	3	56
YER178W_mRNA	3603	112	215	3930
YER181C_mRNA	0	0	0	0
YIL172C_mRNA	0	0	0	0
YGR058W_mRNA	77	5	10	92
YGL125W_mRNA	120	9	9	138
YGR035W-A_mRNA	0	0	0	0
YDR352W_mRNA	137	8	8	153
YKL103C_mRNA	1038	38	56	1132
YPL184C_mRNA	1263	43	75	1381
YOL109W_mRNA	8845	82	663	9590
YIL109C_mRNA	6125	266	390	6781
YOR110W_mRNA	104	9	11	124
YPL074W_mRNA	135	5	5	145
YPL115C_mRNA	815	28	47	890
YOR296W_mRNA	83	6	3	92
YPR069C_mRNA	5071	148	334	5553
YGR207C_mRNA	1366	62	84	1512
YMR153C-A_mRNA	0	0	0	0
YOR186C-A_mRNA	0	0	0	0
YLR394W_mRNA	2	0	0	2
YER056C_mRNA	5727	272	398	6397
YGL079W_mRNA	70	0	10	80
YCL039W_mRNA	76	5	8	89
YIL155C_mRNA	308	14	17	339
YBR231C_mRNA	375	18	30	423
YGR283C_mRNA	300	13	32	345
YHR079C_mRNA	175	3	7	185
YPR173C_mRNA	923	42	74	1039
YKL088W_mRNA	357	0	21	378
YDR256C_mRNA	0	0	0	0
YFL013C_mRNA	757	30	56	843
YAR064W_mRNA	0	0	0	0
YDL130W-A_mRNA	116	7	11	134
YBR114W_mRNA	48	3	5	56
YJR126C_mRNA	519	24	51	594
YCR089W_mRNA	45	0	3	48
YDR441C_mRNA	266	12	15	293
YBR099C_mRNA	0	0	0	0
YJR114W_mRNA	0	0	0	0
YIL087C_mRNA	128	5	13	146
YOR218C_mRNA	0	0	0	0
YKR096W_mRNA	200	8	12	220
YDL154W_mRNA	3	7	1	11
YGL017W_mRNA	87	3	5	95
YOR319W_mRNA	34	2	8	44
YMR059W_mRNA	48	1	1	50
YNR012W_mRNA	157	10	18	185
YCL024W_mRNA	114	3	8	125
YHL006C_mRNA	34	3	2	39
YOR255W_mRNA	0	0	0	0
YOR268C_mRNA	1	0	0	1
YIR017W-A_mRNA	0	0	0	0
YLR274W_mRNA	304	13	18	335
YPL247C_mRNA	133	9	14	156
YPR008W_mRNA	120	6	6	132
YBR297W_mRNA	14	1	1	16
YPR191W_mRNA	576	19	40	635
YDL185W_mRNA	11768	490	697	12955
YEL031W_mRNA	2860	94	178	3132
YJR030C_mRNA	208	7	24	239
YOR328W_mRNA	3	0	0	3
YGR166W_mRNA	62	3	2	67
YDR107C_mRNA	322	15	22	359
YDR285W_mRNA	18	0	4	22
YOL063C_mRNA	126	9	9	144
YDL061C_mRNA	6149	188	497	6834
YLR413W_mRNA	3251	118	242	3611
YOR029W_mRNA	0	0	0	0
YJR071W_mRNA	0	0	0	0
YDL167C_mRNA	733	31	57	821
YNL095C_mRNA	262	10	28	300
YDR113C_mRNA	519	15	36	570
YCR012W_mRNA	68909	1578	3594	74081
YNL064C_mRNA	19672	714	1211	21597
YOL043C_mRNA	39	3	4	46
YPR126C_mRNA	0	0	0	0
YLR395C_mRNA	815	34	51	900
YJR091C_mRNA	896	34	72	1002
YOR272W_mRNA	617	18	46	681
YER014C-A_mRNA	0	0	0	0
YKL006C-A_mRNA	176	10	15	201
YLR378C_mRNA	4783	262	297	5342
YDR230W_mRNA	0	0	0	0
YLL035W_mRNA	86	4	4	94
YBR252W_mRNA	684	18	24	726
YGL075C_mRNA	108	3	11	122
YDR066C_mRNA	41	4	5	50
YDR207C_mRNA	654	22	37	713
YPR168W_mRNA	38	8	5	51
YPL002C_mRNA	119	7	8	134
YHR164C_mRNA	277	19	24	320
YJL077W-B_mRNA	0	0	0	0
YER092W_mRNA	106	1	14	121
YJR012C_mRNA	97	5	9	111
YOR185C_mRNA	412	15	32	459
YJR153W_mRNA	4	0	0	4
YHR170W_mRNA	639	29	76	744
YCR045C_mRNA	1	0	0	1
YOL064C_mRNA	1235	52	90	1377
YMR107W_mRNA	0	0	0	0
YOL144W_mRNA	157	6	6	169
YDL040C_mRNA	2711	96	194	3001
YML034W_mRNA	390	29	36	455
YKL160W_mRNA	292	12	28	332
YPL128C_mRNA	574	32	47	653
YMR316C-B_mRNA	0	0	0	0
YJR159W_mRNA	0	0	0	0
YML027W_mRNA	229	4	18	251
YHR158C_mRNA	1038	48	82	1168
YPL119C_mRNA	65	6	4	75
YCR037C_mRNA	122	4	10	136
YJL132W_mRNA	23	1	2	26
YIL021C-A_mRNA	0	0	0	0
YNL163C_mRNA	925	35	77	1037
YLR448W_mRNA	7304	236	402	7942
YDR428C_mRNA	301	6	27	334
YLR267W_mRNA	14	2	3	19
YOL010W_mRNA	195	4	14	213
YGR054W_mRNA	1069	44	72	1185
YER014W_mRNA	152	1	10	163
YIL023C_mRNA	267	11	13	291
YGL008C_mRNA	132212	3892	7833	143937
YDL037C_mRNA	2	1	0	3
YGR140W_mRNA	109	5	11	125
YPR160W-A_mRNA	0	0	1	1
YDL005C_mRNA	419	11	24	454
YMR321C_mRNA	2	0	0	2
YHL044W_mRNA	14	0	2	16
YOR305W_mRNA	16	0	8	24
YLR128W_mRNA	37	1	5	43
YMR233W_mRNA	61	5	5	71
YNL287W_mRNA	1848	83	118	2049
YML123C_mRNA	27801	1120	1843	30764
YJR073C_mRNA	494	33	41	568
YBR036C_mRNA	1454	97	118	1669
YPR012W_mRNA	0	0	0	0
YJL100W_mRNA	34	2	0	36
YPL268W_mRNA	33	7	3	43
YNL257C_mRNA	276	11	17	304
YKL135C_mRNA	718	33	36	787
YBR118W_mRNA	5157	99	215	5471
YLL048C_mRNA	2658	105	211	2974
YJL024C_mRNA	330	19	32	381
YIL030C_mRNA	2595	104	163	2862
YML004C_mRNA	2426	91	150	2667
YPR130C_mRNA	0	0	0	0
YIL036W_mRNA	339	13	27	379
YDR152W_mRNA	409	26	41	476
YGR157W_mRNA	1070	32	63	1165
YML042W_mRNA	1	0	1	2
YNL233W_mRNA	342	7	21	370
YGR032W_mRNA	248	8	26	282
YGL213C_mRNA	811	53	51	915
YOL098C_mRNA	1782	78	101	1961
YER136W_mRNA	1031	33	83	1147
YER060W-A_mRNA	1	0	0	1
YEL032W_mRNA	365	13	26	404
YER051W_mRNA	27	1	5	33
YPL077C_mRNA	85	2	7	94
YBR229C_mRNA	1182	51	85	1318
YHR124W_mRNA	4	1	1	6
YHR214W-A_mRNA	0	0	0	0
YIL083C_mRNA	644	35	38	717
YBR079C_mRNA	7657	259	485	8401
YGR084C_mRNA	311	14	20	345
YMR077C_mRNA	64	6	9	79
YJR010C-A_mRNA	463	16	39	518
YNL120C_mRNA	0	0	0	0
YMR090W_mRNA	20	0	1	21
YER065C_mRNA	8	1	0	9
YKL130C_mRNA	560	36	36	632
YNL122C_mRNA	155	13	14	182
YAR069C_mRNA	0	0	0	0
YMR049C_mRNA	4145	149	299	4593
YJL197C-A_mRNA	0	0	0	0
YPL183W-A_mRNA	120	7	13	140
YNL081C_mRNA	324	25	30	379
YCR049C_mRNA	0	0	0	0
YML009W-B_mRNA	20	8	390	418
YMR175W-A_mRNA	1	0	0	1
YEL011W_mRNA	61	4	5	70
YDR017C_mRNA	959	30	58	1047
YIL105W-A_mRNA	0	0	0	0
YAL016W_mRNA	1484	63	124	1671
YCR005C_mRNA	1241	46	71	1358
YOR133W_mRNA	772	16	37	825
YMR013C-A_mRNA	1	2	28	31
YLR282C_mRNA	0	0	0	0
YDR101C_mRNA	2112	98	157	2367
YGR021W_mRNA	44	0	6	50
YIL151C_mRNA	220	8	12	240
YPR053C_mRNA	24	76	1432	1532
YDR454C_mRNA	4443	105	246	4794
YER118C_mRNA	612	25	43	680
YDL168W_mRNA	892	29	47	968
YDR526C_mRNA	0	0	0	0
YOR228C_mRNA	85	3	8	96
YCL048W_mRNA	1	0	0	1
YKL168C_mRNA	138	5	15	158
YDR083W_mRNA	355	7	34	396
YIL001W_mRNA	45	2	4	51
YGR013W_mRNA	133	5	8	146
YGL052W_mRNA	1	0	0	1
YHL050W-A_mRNA	0	0	0	0
YPR200C_mRNA	5	1	1	7
YBR263W_mRNA	1671	81	138	1890
YOR284W_mRNA	38	2	2	42
YJL039C_mRNA	1683	66	113	1862
YPR077C_mRNA	0	0	0	0
YGL105W_mRNA	5258	150	501	5909
YGL064C_mRNA	186	9	15	210
YJL170C_mRNA	92	3	15	110
YHL038C_mRNA	164	5	17	186
YGL041C_mRNA	0	0	0	0
YOL092W_mRNA	487	22	47	556
YDL190C_mRNA	1026	59	73	1158
YPR190C_mRNA	839	39	62	940
YPR073C_mRNA	773	25	41	839
YDR195W_mRNA	167	3	13	183
YBL039W-B_mRNA	4	0	1	5
YAL044C_mRNA	3305	87	191	3583
YHR179W_mRNA	5188	188	296	5672
YIL131C_mRNA	542	23	29	594
YHR056W-A_mRNA	0	0	0	0
YNR024W_mRNA	94	2	7	103
YPL158C_mRNA	663	17	69	749
YLR018C_mRNA	460	40	44	544
YIL049W_mRNA	46	2	5	53
YHR161C_mRNA	386	6	25	417
YPL040C_mRNA	134	7	14	155
YPR074C_mRNA	17788	677	1152	19617
YLL045C_mRNA	39375	1160	2448	42983
YBR150C_mRNA	202	15	17	234
YCR101C_mRNA	12	1	4	17
YDR323C_mRNA	63	3	4	70
YNL115C_mRNA	522	26	50	598
YNL016W_mRNA	4538	119	271	4928
YOR155C_mRNA	368	16	20	404
YBR222C_mRNA	1514	59	110	1683
YNL196C_mRNA	1	0	0	1
YGR286C_mRNA	598	15	49	662
YMR225C_mRNA	224	9	15	248
YGL196W_mRNA	136	8	9	153
YLL042C_mRNA	6	1	0	7
YIL092W_mRNA	26	0	2	28
YIR023W_mRNA	134	8	11	153
YJR104C_mRNA	18668	694	857	20219
YKR046C_mRNA	326	15	20	361
YGL245W_mRNA	8801	371	675	9847
YER047C_mRNA	215	7	17	239
YGL152C_mRNA	3	0	0	3
YJL063C_mRNA	428	23	34	485
YCR072C_mRNA	1326	50	76	1452
YIL113W_mRNA	6	0	0	6
Q0275_mRNA	0	0	0	0
YGR081C_mRNA	587	22	47	656
YLR329W_mRNA	1	0	0	1
YFR043C_mRNA	95	3	9	107
YJL222W-A_mRNA	0	0	0	0
YGR074W_mRNA	156	2	18	176
YML068W_mRNA	15	1	1	17
YNL266W_mRNA	0	0	0	0
YBR057C_mRNA	390	15	31	436
YGL176C_mRNA	52	5	3	60
YOR269W_mRNA	26	2	1	29
YCR053W_mRNA	3802	153	279	4234
YBL059W_mRNA	37	1	4	42
YKL004W_mRNA	290	16	26	332
YPL068C_mRNA	132	10	10	152
YJR046W_mRNA	149	13	15	177
YDR263C_mRNA	1	0	0	1
YOR202W_mRNA	379	86	43	508
YOR047C_mRNA	425	28	36	489
YKR064W_mRNA	43	2	6	51
YNL067W_mRNA	2426	66	140	2632
YBL037W_mRNA	176	14	13	203
YHR127W_mRNA	216	9	23	248
YMR044W_mRNA	207	7	22	236
YPL210C_mRNA	1641	93	137	1871
YBR065C_mRNA	184	13	21	218
YGR068C_mRNA	148	5	9	162
YHL049C_mRNA	0	0	0	0
YHR102W_mRNA	157	5	10	172
YDR287W_mRNA	80	2	2	84
YBR082C_mRNA	5947	275	421	6643
YBR178W_mRNA	0	0	0	0
YLR043C_mRNA	5187	136	288	5611
YAR003W_mRNA	50	3	10	63
YNL042W-B_mRNA	0	0	0	0
YOR375C_mRNA	8191	281	488	8960
YOL020W_mRNA	268	6	18	292
YGR267C_mRNA	1017	49	62	1128
YJL136C_mRNA	9093	382	600	10075
YJL073W_mRNA	142	3	6	151
YOL149W_mRNA	207	9	20	236
YKL033W_mRNA	70	3	9	82
YPR097W_mRNA	413	20	36	469
YBR006W_mRNA	59	9	6	74
YDR271C_mRNA	0	0	0	0
YJL165C_mRNA	762	29	61	852
YLR224W_mRNA	26	2	5	33
YAR015W_mRNA	1286	47	102	1435
YIL103W_mRNA	183	8	13	204
YLL019W-A_mRNA	0	0	0	0
YPL165C_mRNA	0	1	0	1
YIL033C_mRNA	1606	52	136	1794
YOR117W_mRNA	1537	56	99	1692
YGL160W_mRNA	96	7	13	116
YNL011C_mRNA	135	1	10	146
YMR054W_mRNA	287	10	29	326
YDL240W_mRNA	101	3	8	112
YMR048W_mRNA	55	2	9	66
YNL041C_mRNA	615	20	53	688
YPL057C_mRNA	425	16	32	473
YHR162W_mRNA	832	27	52	911
YKL096C-B_mRNA	0	0	0	0
YKL074C_mRNA	393	24	32	449
YHR129C_mRNA	97	5	8	110
YMR088C_mRNA	432	25	30	487
YLR120C_mRNA	1216	35	79	1330
YHR018C_mRNA	1503	65	100	1668
YLL008W_mRNA	1113	56	80	1249
YLR091W_mRNA	25	1	1	27
YGL051W_mRNA	0	0	0	0
YGR241C_mRNA	498	19	54	571
YMR266W_mRNA	790	31	63	884
YDL196W_mRNA	0	1	0	1
YDL045W-A_mRNA	80	9	10	99
YLR293C_mRNA	17921	410	1210	19541
YJR105W_mRNA	4281	189	209	4679
YHR150W_mRNA	28	1	2	31
YHR148W_mRNA	249	22	15	286
YOR335C_mRNA	14024	461	902	15387
YKL134C_mRNA	307	11	22	340
YBR077C_mRNA	275	12	23	310
YEL072W_mRNA	1	0	1	2
YKL071W_mRNA	0	0	0	0
YJR047C_mRNA	342	6	17	365
YJL138C_mRNA	1267	34	89	1390
YLR064W_mRNA	204	20	18	242
YHR141C_mRNA	5929	179	276	6384
YNL263C_mRNA	1143	44	82	1269
YLL019C_mRNA	212	10	17	239
YKR104W_mRNA	0	0	0	0
YLL040C_mRNA	2688	114	197	2999
YJR043C_mRNA	240	10	27	277
YGR170W_mRNA	64	4	7	75
YIL037C_mRNA	8	0	1	9
YCR034W_mRNA	1255	63	106	1424
YBR033W_mRNA	1	1	0	2
YOR161C-C_mRNA	0	0	0	0
YDR304C_mRNA	3180	119	182	3481
YKL030W_mRNA	0	0	0	0
YPL249C_mRNA	1282	48	95	1425
YJL035C_mRNA	118	7	4	129
YER105C_mRNA	1045	38	83	1166
YPL253C_mRNA	181	4	18	203
YHR166C_mRNA	170	8	12	190
YJL033W_mRNA	469	19	42	530
YML100W-A_mRNA	0	0	0	0
YML052W_mRNA	879	25	60	964
YHL039W_mRNA	294	12	30	336
YBR221W-A_mRNA	0	0	0	0
YBR201W_mRNA	42	5	3	50
YFL036W_mRNA	278	6	16	300
YNR010W_mRNA	87	2	8	97
YNR036C_mRNA	914	31	56	1001
YGL237C_mRNA	193	7	14	214
YHR218W_mRNA	0	0	0	0
YLL013C_mRNA	819	20	55	894
YER085C_mRNA	1	0	0	1
YFL054C_mRNA	47	3	4	54
YOL145C_mRNA	1454	39	117	1610
YDR164C_mRNA	298	11	18	327
YGL153W_mRNA	150	9	12	171
YPR119W_mRNA	329	12	29	370
YML053C_mRNA	161	6	13	180
YCR102W-A_mRNA	0	0	0	0
YMR022W_mRNA	328	24	18	370
YGL220W_mRNA	232	9	16	257
YOL008W_mRNA	59	3	3	65
Q0143_mRNA	0	0	0	0
YDR039C_mRNA	0	0	0	0
YNL181W_mRNA	271	10	24	305
YLR411W_mRNA	6	0	1	7
YDR455C_mRNA	0	0	0	0
YGL083W_mRNA	80	3	9	92
YJL221C_mRNA	0	0	0	0
YIR008C_mRNA	454	24	36	514
YIR036W-A_mRNA	0	0	0	0
YPR116W_mRNA	17	2	3	22
YER046W-A_mRNA	0	0	0	0
YER035W_mRNA	153	2	14	169
YBL111C_mRNA	0	0	0	0
YBR014C_mRNA	521	20	53	594
YNL124W_mRNA	293	9	17	319
YBR298C_mRNA	0	0	2	2
YMR112C_mRNA	196	10	14	220
YOL028C_mRNA	195	9	16	220
YLR080W_mRNA	38	0	3	41
YDR179W-A_mRNA	20	3	8	31
YOR050C_mRNA	0	0	0	0
YHR188C_mRNA	1030	47	79	1156
YPL087W_mRNA	123	7	9	139
YKL035W_mRNA	2092	118	188	2398
YKR091W_mRNA	25	2	0	27
YAL032C_mRNA	251	12	22	285
YMR032W_mRNA	141	7	8	156
YLR146C_mRNA	325	16	21	362
YHR108W_mRNA	830	35	65	930
YOR299W_mRNA	134	9	12	155
YJR069C_mRNA	1804	76	103	1983
YFR009W-A_mRNA	1	14	116	131
YCR105W_mRNA	6	3	0	9
YKL217W_mRNA	1	0	1	2
YDR514C_mRNA	275	9	20	304
YKL057C_mRNA	894	62	78	1034
YPR036W-A_mRNA	280	14	27	321
YIL176C_mRNA	0	0	0	0
YNL316C_mRNA	196	6	8	210
YDR363W_mRNA	51	0	4	55
YBR200W_mRNA	194	7	12	213
YGR086C_mRNA	7805	285	504	8594
YNR015W_mRNA	181	5	10	196
YDR119W_mRNA	830	34	57	921
YOL122C_mRNA	653	23	44	720
YJL160C_mRNA	6	0	0	6
YDL236W_mRNA	654	23	53	730
YLR438C-A_mRNA	549	19	58	626
YMR237W_mRNA	574	33	44	651
YDL123W_mRNA	39	2	2	43
YBL014C_mRNA	90	5	2	97
YDL204W_mRNA	3	0	1	4
YMR230W-A_mRNA	0	0	0	0
YKL167C_mRNA	231	7	15	253
YGL091C_mRNA	451	22	28	501
YNL162W_mRNA	2523	103	134	2760
YOR106W_mRNA	96	8	10	114
YKR053C_mRNA	13	2	2	17
YGL031C_mRNA	19132	751	1704	21587
YGR296C-B_mRNA	0	0	0	0
YOR066W_mRNA	168	4	12	184
YER007C-A_mRNA	1534	77	141	1752
YDL161W_mRNA	479	13	42	534
YNL253W_mRNA	87	5	5	97
YGR030C_mRNA	187	11	21	219
YPL061W_mRNA	16263	584	906	17753
YJR110W_mRNA	44	3	2	49
YGL244W_mRNA	850	33	54	937
YJL159W_mRNA	17299	453	709	18461
YMR033W_mRNA	254	11	28	293
YDL045C_mRNA	203	5	23	231
YNL133C_mRNA	79	6	7	92
YBR265W_mRNA	261	5	21	287
YER101C_mRNA	208	12	18	238
YLR206W_mRNA	689	22	58	769
YPL060W_mRNA	19	1	3	23
YLR406C-A_mRNA	0	0	0	0
YML100W_mRNA	379	15	26	420
YML072C_mRNA	8604	283	593	9480
YAL049C_mRNA	809	35	56	900
YDR501W_mRNA	45	3	5	53
YPL194W_mRNA	32	2	2	36
YBR277C_mRNA	0	0	0	0
YKR022C_mRNA	119	4	9	132
YBR076C-A_mRNA	1	1	0	2
YFR017C_mRNA	40	4	0	44
YPL281C_mRNA	0	0	0	0
YFL021C-A_mRNA	0	0	0	0
YBR017C_mRNA	2081	73	160	2314
YLR399C_mRNA	2721	136	215	3072
YEL009C_mRNA	320	7	22	349
YLR139C_mRNA	160	5	17	182
YGR060W_mRNA	3222	135	247	3604
YOR146W_mRNA	0	0	0	0
YJR065C_mRNA	2999	109	181	3289
