sample	start_density	stop_density	start_lower_CI	start_upper_CI	stop_lower_CI	stop_upper_CI
si-Ctrl-1	1.3869982590497965	1.0972143036360806	1.300956479945169	1.473040038154424	0.9976203555345244	1.1968082517376368
si-Ctrl-1	1.3677935320475358	1.0159368585841262	1.2958626528900579	1.4397244112050138	0.9205225174570577	1.1113511997111947
si-Ctrl-1	1.382564877422292	1.081025251231862	1.312867765227502	1.452261989617082	0.9753314577073455	1.1867190447563787
si-Ctrl-1	1.3445927290669093	1.0440362721818939	1.2723327330967105	1.4168527250371081	0.9607698359980731	1.1273027083657146
si-Ctrl-1	1.3761860579426346	1.069562678349304	1.294569386824464	1.457802729060805	0.986479153056879	1.1526462036417289
si-Ctrl-1	1.3389304423122765	1.030015618183883	1.2693183152142942	1.408542569410259	0.9434671712483494	1.1165640651194169
si-Ctrl-1	1.3016439665169137	0.9657222698395345	1.2379149548501431	1.3653729781836843	0.8922632019100039	1.039181337769065
si-Ctrl-1	1.327917145327523	1.0194094733143126	1.2547580378482621	1.4010762528067837	0.9361983532537755	1.1026205933748496
si-Ctrl-1	1.3028396542294696	1.0370606381553598	1.2366175774747368	1.3690617309842024	0.948120305892203	1.1260009704185165
si-Ctrl-1	1.274147565697733	1.0324198914989735	1.2090575159495662	1.3392376154458998	0.9500374729048958	1.1148023100930513
si-Ctrl-1	1.3159320597006143	1.0647009638471423	1.2439793045343066	1.387884814866922	0.9748323747597882	1.1545695529344964
si-Ctrl-1	1.3471114857043125	1.0158563000560412	1.2751062342870083	1.4191167371216167	0.9336043594741842	1.0981082406378984
si-Ctrl-1	1.3763410480552587	1.0051653971748382	1.2346718492129682	1.5180102468975492	0.9235526613502643	1.0867781329994122
si-Ctrl-1	1.3168940949580654	1.0440649899277459	1.2462727126513116	1.3875154772648193	0.9595394488421518	1.12859053101334
si-Ctrl-1	1.331279689251	1.1366053333844597	1.2336590482510132	1.4289003302509866	1.043350042858881	1.2298606239100383
si-Ctrl-1	1.2668957055113514	0.9991135082922056	1.2008118817874325	1.3329795292352704	0.9137356910872243	1.0844913254971869
si-Ctrl-1	1.302544226308669	1.0210762695947027	1.2345184961014535	1.3705699565158846	0.9362475779866765	1.1059049612027287
si-Ctrl-1	1.332786325135548	0.9804057245348587	1.2449898355794788	1.4205828146916173	0.9034341060591534	1.057377343010564
si-Ctrl-1	1.284769846566473	1.0237870598681822	1.2209153172404648	1.3486243758924812	0.9419093893356788	1.1056647304006855
si-Ctrl-1	1.2887345455534707	0.949958250614852	1.2234571040496198	1.3540119870573215	0.8728638631042653	1.0270526381254386
si-Ctrl-1	1.2503286855667746	1.0102163863400098	1.1827588482455031	1.317898522888046	0.9250772258839055	1.095355546796114
si-Ctrl-1	1.3345768422346462	1.0549459726823185	1.2550624898303566	1.4140911946389358	0.953704400408739	1.1561875449558978
si-Ctrl-1	1.3187634169466353	1.085275924540302	1.2478210503464016	1.3897057835468691	0.9968425922093278	1.1737092568712764
si-Ctrl-1	1.335577244824223	1.0877764016088542	1.25994408609238	1.4112104035560658	1.000751350966672	1.1748014522510366
si-Ctrl-1	1.3113292051583065	0.9910959268314802	1.2000496285603637	1.4226087817562494	0.9180220999765584	1.064169753686402
si-Ctrl-1	1.3560351796895982	1.050640069443411	1.2881482489695464	1.42392211040965	0.9680468255370368	1.1332333133497852
si-Ctrl-1	1.307732476068036	0.9858000330282238	1.240140691040554	1.375324261095518	0.9045054128405912	1.0670946532158565
si-Ctrl-1	1.2836679689542103	0.9964562153305294	1.2180120257491212	1.3493239121592995	0.9036284329351646	1.0892839977258943
si-Ctrl-1	1.23543478152207	1.0781912977226067	1.1669690333573721	1.303900529686768	0.9791665974796576	1.1772159979655559
si-Ctrl-1	1.2332642163044767	1.055048587496223	1.1681483580535759	1.2983800745553775	0.9724852906209553	1.1376118843714906
si-Ctrl-1	1.3390746369097204	1.039038309091454	1.2743498962458593	1.4037993775735815	0.9577840945734991	1.1202925236094088
si-Ctrl-1	1.3090294060474463	1.0746023538420622	1.2375751217395006	1.380483690355392	0.9713372663584235	1.1778674413257009
si-Ctrl-1	1.281903172755457	1.0078236177341082	1.2080642352358884	1.3557421102750258	0.9271465474154824	1.0885006880527341
si-Ctrl-1	1.2234042841661603	0.9842774539892395	1.1532798957770898	1.2935286725552309	0.8981926159734797	1.0703622920049993
si-Ctrl-1	1.2159310234480114	0.9995616685029677	1.1496720838330048	1.282189963063018	0.9221340131130057	1.0769893238929298
si-Ctrl-1	1.24148119389952	1.0326309570137795	1.1773936747342153	1.3055687130648248	0.953507792944225	1.111754121083334
si-Ctrl-1	1.2712524021991287	1.039301608555588	1.2054867192685417	1.3370180851297158	0.9606287063431318	1.117974510768044
si-Ctrl-1	1.22431494162862	0.9500137561772792	1.1578029870513735	1.2908268962058667	0.880074515426097	1.0199529969284613
si-Ctrl-1	1.2451464754737889	1.0296319650056374	1.1751603082715385	1.3151326426760392	0.9427317223145146	1.11653220769676
si-Ctrl-1	1.2609013813143362	1.039963352222013	1.192943731056062	1.3288590315726103	0.9526303866824177	1.1272963177616084
si-Ctrl-1	1.2721636140524413	0.9960382533734942	1.2024766174402637	1.3418506106646189	0.9129067606474517	1.0791697460995366
si-Ctrl-1	1.2083800420911106	0.9750759297164517	1.1426341431117046	1.2741259410705166	0.8984051468967804	1.051746712536123
si-Ctrl-1	1.1692919952972451	0.9906663945435161	1.112807335816676	1.2257766547778144	0.9145907277788534	1.0667420613081788
si-Ctrl-1	1.2398269170734144	1.0134467009880792	1.1654531456440134	1.3142006885028155	0.9298668852831989	1.0970265166929596
si-Ctrl-1	1.1991124971689255	1.0263373364306496	1.138493495531625	1.259731498806226	0.9394088315306798	1.1132658413306193
si-Ctrl-1	1.2319268563847185	1.0695535268757708	1.1659889208649437	1.2978647919044934	0.9859460344241786	1.153161019327363
si-Ctrl-1	1.2328765795164376	1.0570622028483971	1.170808785879846	1.2949443731530292	0.98021078262357	1.1339136230732243
si-Ctrl-1	1.1725099998817758	1.0257693856400754	1.1112544550571144	1.2337655447064373	0.9443833021315989	1.1071554691485517
si-Ctrl-1	1.2753700099300003	1.006908570038169	1.2027249259360162	1.3480150939239843	0.9290418583427028	1.0847752817336354
si-Ctrl-1	1.2471901773868201	1.004732790302182	1.1773249867603517	1.3170553680132886	0.9143011918789336	1.0951643887254308
si-Ctrl-1	1.234099009399295	0.979751112577829	1.1723494917191761	1.2958485270794138	0.8987454287598775	1.0607567963957805
si-Ctrl-1	1.228570441746055	0.9769668282756421	1.1598344664452551	1.297306417046855	0.9025279084308003	1.0514057481204837
si-Ctrl-1	1.2245920326634827	0.969476653851659	1.1577034424453225	1.291480622881643	0.8996075218097239	1.0393457858935942
si-Ctrl-1	1.1929952687918242	1.0185254788506295	1.130878811185836	1.2551117263978122	0.9315037206384535	1.1055472370628054
si-Ctrl-1	1.1899354025823028	1.0426292077926116	1.1260763586012055	1.2537944465634001	0.9623686234476518	1.1228897921375713
si-Ctrl-1	1.1895810111869058	1.040820135183091	1.128083688289907	1.2510783340839047	0.9416228676725633	1.1400174026936187
si-Ctrl-1	1.1468600458153113	1.022337338189793	1.0862041367835853	1.2075159548470373	0.9447178293411582	1.099956847038428
si-Ctrl-1	1.1114664266866339	1.0037347418720843	1.0518632501985774	1.1710696031746903	0.9257482926630893	1.0817211910810793
si-Ctrl-1	1.1562247914880155	1.050089352936225	1.0899919486958303	1.2224576342802007	0.9581774530644039	1.142001252808046
si-Ctrl-1	1.185688430619506	1.016624319335775	1.124444612178905	1.246932249060107	0.9328535293749312	1.1003951092966187
si-Ctrl-1	1.1937884893713653	1.1124605028146624	1.130806590891206	1.2567703878515246	1.0257507183996606	1.1991702872296641
si-Ctrl-1	1.189439873458055	0.9864432600905687	1.1259206787272846	1.2529590681888252	0.9133739335471845	1.059512586633953
si-Ctrl-1	1.1529362696312175	1.026042846130281	1.0916619919485047	1.2142105473139304	0.948574965891156	1.1035107263694062
si-Ctrl-1	1.1963800109148528	0.9301910159136664	1.1294780466382344	1.2632819751914712	0.8621808460977137	0.998201185729619
si-Ctrl-1	1.1827484250604126	1.046270772677386	1.1223340944978744	1.2431627556229508	0.9624455657048199	1.1300959796499523
si-Ctrl-1	1.1811224871538055	1.0271137815314617	1.1168365585630011	1.24540841574461	0.9393152830131873	1.1149122800497362
si-Ctrl-1	1.1244241745996035	0.9890023247357042	1.0622876085498725	1.1865607406493346	0.9132104052611106	1.0647942442102976
si-Ctrl-1	1.145234151454569	1.0031136226348896	1.0847895946678305	1.2056787082413074	0.9250457454353392	1.08118149983444
si-Ctrl-1	1.2300831619329144	0.9566048051562444	1.158789570490417	1.301376753375412	0.8818491024679364	1.0313605078445522
si-Ctrl-1	1.1733953001749147	0.9522465345227665	1.1092843022764571	1.2375062980733722	0.8741548549765145	1.0303382140690185
si-Ctrl-1	1.1654535533769754	1.0527071452143797	1.0966364623906457	1.2342706443633051	0.9690988405275495	1.13631544990121
si-Ctrl-1	1.151012060112063	1.0680946110453506	1.0895457316914443	1.2124783885326818	0.9833234657077902	1.1528657563829112
si-Ctrl-1	1.1198219672868752	1.0379166996397746	1.0596260320162258	1.1800179025575246	0.9637948859729164	1.1120385133066328
si-Ctrl-1	1.1610798507828193	1.029795034009687	1.0973504002922554	1.2248093012733832	0.9493186868524313	1.110271381166943
si-Ctrl-1	1.1335776188712547	0.9653629962418154	1.0728680467757463	1.1942871909667632	0.8874366761917244	1.0432893162919066
si-Ctrl-1	1.1369146500851612	0.9947651797318688	1.0747225216272678	1.1991067785430547	0.9199400275711656	1.0695903318925721
si-Ctrl-1	1.157058672067713	0.9740295431945551	1.0941080885887708	1.220009255546655	0.902835341310336	1.0452237450787742
si-Ctrl-1	1.0845504601183926	1.0792381716972066	1.0258126771089318	1.1432882431278535	0.972609613040427	1.1858667303539863
si-Ctrl-1	1.1072777220323156	0.9596397473540725	1.0410493819996711	1.17350606206496	0.8907369291365754	1.0285425655715696
si-Ctrl-1	1.0966367615511492	1.0440123117045965	1.0386073480522877	1.1546661750500107	0.9666626173785328	1.1213620060306604
si-Ctrl-1	1.1313538112348964	0.9423080714280552	1.0640522602894165	1.1986553621803764	0.8749541551401883	1.009661987715922
si-Ctrl-1	1.1144705809502717	0.9999605444027058	1.0519414746349829	1.1769996872655606	0.9224457004709614	1.0774753883344501
si-Ctrl-1	1.1267478378188924	0.9905834666033616	1.0521064191232505	1.2013892565145343	0.8951518891826871	1.0860150440240361
si-Ctrl-1	1.1263966399786325	1.048298117095325	1.0625503016143536	1.1902429783429114	0.9632888994155084	1.1333073347751415
si-Ctrl-1	1.115882391702016	0.9975698383866034	1.05825629207558	1.173508491328452	0.9177514448573877	1.077388231915819
si-Ctrl-1	1.1003540608594402	0.9533523618091357	1.0397012651454047	1.1610068565734757	0.8819979319763486	1.0247067916419228
si-Ctrl-1	1.075812175823136	0.9883718470479222	1.019963806446085	1.131660545200187	0.9036435455038626	1.073100148591982
si-Ctrl-1	1.1700265172240105	0.972041687615257	1.0943203273834834	1.2457327070645376	0.9026708689485485	1.0414125062819655
si-Ctrl-1	1.1175330835980357	1.015507622277684	1.054504397210636	1.1805617699854354	0.9342183001780551	1.096796944377313
si-Ctrl-1	1.1009459892430362	0.9764800835121112	1.042785701127537	1.1591062773585354	0.9044110857642165	1.048549081260006
si-Ctrl-1	1.0896733017788456	0.9065096044768556	1.029469674663031	1.1498769288946602	0.8409430618445217	0.9720761471091894
si-Ctrl-1	1.0392048962761218	0.9743886809815225	0.977637861091479	1.1007719314607645	0.8993369355478714	1.0494404264151738
si-Ctrl-1	1.0540463522450019	0.9645061321675553	0.9951890260863715	1.1129036784036321	0.8886247773350467	1.0403874870000638
si-Ctrl-1	1.0365576146499016	0.9485320123399844	0.978908768645102	1.0942064606547013	0.8783889398171445	1.0186750848628243
si-Ctrl-1	1.0750090976973805	0.958813182958539	1.0125073421399684	1.1375108532547926	0.8935341017692474	1.0240922641478307
si-Ctrl-1	1.120450925721395	1.021672538599664	1.0589125520013083	1.1819892994414818	0.9512369523245743	1.0921081248747535
si-Ctrl-1	1.1388612923004986	1.0876131667598787	1.072566244550259	1.2051563400507381	1.0090423618233606	1.1661839716963969
si-Ctrl-1	1.0637908051513103	0.9727199756777215	1.004805218352361	1.1227763919502596	0.8950850794410867	1.0503548719143563
si-Ctrl-1	1.083815081852837	1.047937166182102	1.0247576867664427	1.142872476939231	0.9721726406945483	1.1237016916696556
si-Ctrl-1	1.0150600280232451	1.0645185930758596	0.9601333409243826	1.0699867151221076	0.982045229567465	1.1469919565842543
si-Ctrl-1	1.0729310079742918	0.9493337942365352	1.009709220556961	1.1361527953916224	0.880229504292265	1.0184380841808054
si-Ctrl-1	1.040686402016991	1.0028644056042142	0.983951506696318	1.097421297337664	0.9282632095790391	1.0774656016293893
si-Ctrl-1	1.0725065678256325	1.0239219243314364	1.0153099365229066	1.1297031991283584	0.9474033670761579	1.1004404815867148
si-Ctrl-1	1.1178408775197266	1.014380491960085	1.0462324893024897	1.1894492657369635	0.9453764820051861	1.083384501914984
si-Ctrl-1	1.0839155398161064	0.9555917797193401	1.0180504278306959	1.149780651801517	0.887413626119373	1.023769933319307
si-Ctrl-1	1.0765100967918024	1.0108223076546763	1.0137806784529468	1.139239515130658	0.936964716086781	1.0846798992225717
si-Ctrl-1	1.0694795941229585	0.9835146201656586	1.0093101053088642	1.1296490829370527	0.9144667663858306	1.0525624739454866
si-Ctrl-1	1.0286603787253075	0.9626752085866486	0.9640577617723229	1.093262995678292	0.8942246076466208	1.0311258095266762
si-Ctrl-1	1.0171410903965816	1.0293793924577688	0.9596030172539061	1.0746791635392572	0.9559124906130441	1.1028462943024935
si-Ctrl-1	1.0197958982402562	1.0085844613014265	0.9623450396985894	1.077246756781923	0.9256079950663959	1.091560927536457
si-Ctrl-1	1.0461270831380476	0.9805799847551263	0.9828675416632011	1.109386624612894	0.9060324223504802	1.0551275471597725
si-Ctrl-1	1.05397623818861	0.9876539349871678	0.9814440546945398	1.1265084216826802	0.9160611020979416	1.059246767876394
si-Ctrl-1	1.067805169562875	0.946602180667553	1.0052511380429006	1.1303592010828494	0.8770901594201522	1.0161142019149538
si-Ctrl-1	1.0387462032354968	0.9485858958130643	0.9699961686645855	1.1074962378064082	0.8800839028634558	1.0170878887626726
si-Ctrl-1	1.0035170495654848	0.9400516271363752	0.945932342001573	1.0611017571293966	0.8730326856884565	1.007070568584294
si-Ctrl-1	1.0818402789496817	0.9333365990274815	1.015883818649948	1.1477967392494155	0.8643254462951391	1.0023477517598238
si-Ctrl-1	1.0437140560304823	0.9903299234980308	0.9826378782694667	1.1047902337914979	0.9226484463329954	1.0580114006630663
si-Ctrl-1	1.0579788317725403	1.0107662715499264	0.9980606802806545	1.1178969832644259	0.935906636242134	1.0856259068577188
si-Ctrl-1	1.0307569390387217	0.9806602916804351	0.9733488741202518	1.0881650039571915	0.9063005207225617	1.0550200626383086
si-Ctrl-1	1.0532812627510197	0.9808039124770779	0.9955221418901441	1.1110403836118954	0.9125960198256713	1.0490118051284845
si-Ctrl-1	1.066077381051391	0.9618564607554645	0.9992352576259745	1.1329195044768077	0.8983461323532538	1.0253667891576752
si-Ctrl-1	1.0325150935811291	0.9803455909350008	0.9752426283565995	1.0897875588056587	0.9123980104614813	1.0482931714085204
si-Ctrl-1	1.0147297401491104	0.940701733607829	0.9518105057584471	1.077648974539774	0.8750277289588987	1.0063757382567595
si-Ctrl-1	1.0210086456865417	0.9914726915259569	0.9592957573303632	1.08272153404272	0.9182259809079418	1.0647194021439719
si-Ctrl-1	0.9909259324521791	0.9635839264577954	0.9368835272744095	1.0449683376299488	0.8986548303993744	1.0285130225162165
si-Ctrl-1	0.9857796194402785	0.9981713416350134	0.9291593191509853	1.0423999197295717	0.9281747330896513	1.0681679501803756
si-Ctrl-1	1.0394106168631707	1.056678392623628	0.9824058348705296	1.0964153988558119	0.9758777645143012	1.1374790207329548
si-Ctrl-1	1.0445789707492534	1.0268719906295	0.9833947786037288	1.1057631628947782	0.952564436176753	1.1011795450822472
si-Ctrl-1	0.966271445606494	0.9985960472474202	0.9137932148955106	1.0187496763174775	0.9303571574875396	1.066834937007301
si-Ctrl-1	1.0103628573225154	1.0091516602019226	0.9507024918371818	1.070023222807849	0.9239559770146769	1.0943473433891684
si-Ctrl-1	1.0400580855866055	0.9513498670572831	0.9790610645632131	1.101055106609998	0.8877530035609537	1.0149467305536124
si-Ctrl-1	1.0316731657905547	1.000452169432641	0.9728382007032634	1.090508130877846	0.9261111518444121	1.0747931870208698
si-Ctrl-1	1.0270510342236443	0.9857664730324167	0.9651393412972779	1.0889627271500106	0.9167681237273608	1.0547648223374726
si-Ctrl-1	0.9849895889381328	0.9844967619848203	0.9303595975264708	1.0396195803497947	0.9143075501034621	1.0546859738661785
si-Ctrl-1	1.021413998654345	1.0023283599788628	0.9614294850281756	1.0813985122805143	0.9243284589388624	1.0803282610188631
si-Ctrl-1	1.0481613392139453	0.967132545459837	0.9877594089805205	1.10856326944737	0.8992019566288801	1.0350631342907937
si-Ctrl-1	1.01188446936765	1.0204377145722483	0.953054186705848	1.0707147520294522	0.9520818037466809	1.0887936253978157
si-Ctrl-1	1.0627084209910467	0.9712551064042699	0.991528813843887	1.1338880281382062	0.9014883365981368	1.041021876210403
si-Ctrl-1	1.0251725752462266	0.9856750480458278	0.9647513482037362	1.085593802288717	0.9143905520284576	1.056959544063198
si-Ctrl-1	1.0021863477977568	0.9331629772900794	0.9478998595619625	1.0564728360335511	0.867254530878393	0.9990714237017657
si-Ctrl-1	1.013842839323004	1.0100786868691531	0.951639762412549	1.0760459162334588	0.9360346323110824	1.0841227414272239
si-Ctrl-1	1.0405937966806842	1.0152274658131129	0.9774398660618362	1.1037477272995322	0.9335512155317889	1.0969037160944368
si-Ctrl-1	1.0104888779869543	0.9163828077805797	0.9527384145688699	1.0682393414050386	0.853135781372947	0.9796298341882124
si-Ctrl-1	1.0314841664162229	0.9976332335278844	0.9751586385839079	1.0878096942485378	0.9248883000525202	1.0703781670032484
si-Ctrl-1	1.033537280158672	0.9632264087049407	0.9728316582737089	1.094242902043635	0.9005386103792232	1.0259142070306582
si-Ctrl-1	1.0052821851405833	0.972328106891535	0.9467748280935286	1.063789542187638	0.9035806743718728	1.0410755394111972
si-Ctrl-1	0.9582854953544745	1.014144820361795	0.8992866347871009	1.017284355921848	0.9445253910605157	1.0837642496630746
si-Ctrl-1	0.9811850243519988	0.9509913205491136	0.922084432688173	1.0402856160158247	0.8870761611814698	1.0149064799167573
si-Ctrl-1	1.0728943036862852	0.9819082889697065	1.0090690308096577	1.1367195765629128	0.9151616123208164	1.0486549656185966
si-Ctrl-1	0.963769282568382	0.9601909015902338	0.9099384626365593	1.0176001025002048	0.896829524664363	1.0235522785161044
si-Ctrl-1	1.0239371366207353	0.9336292654528477	0.9622513580144233	1.0856229152270471	0.8712764431316118	0.9959820877740837
si-Ctrl-1	1.0016083347051745	0.988467729470973	0.9431850520979828	1.0600316173123663	0.9213537012879285	1.0555817576540176
si-Ctrl-1	0.9625414230637032	1.0186239627815785	0.9073536931072865	1.0177291530201198	0.9509174231083612	1.0863305024547958
si-Ctrl-1	0.9976887496858255	0.9623738070356428	0.9390172537361612	1.05636024563549	0.897057792754091	1.0276898213171946
si-Ctrl-1	1.028108442202914	0.9852154580077876	0.9673650264646985	1.0888518579411297	0.914559858236972	1.0558710577786032
si-Ctrl-1	0.9679445218397557	0.9635649770861978	0.9124798290750957	1.0234092146044156	0.897106512296763	1.0300234418756327
si-Ctrl-1	0.9900959644446743	1.0079952499877203	0.933393682609543	1.0467982462798056	0.9414494046975244	1.0745410952779162
si-Ctrl-1	1.0332599921371535	1.0185635027533364	0.9689034756915464	1.0976165085827605	0.9479489585745777	1.089178046932095
si-Ctrl-1	0.9607187706213779	0.9802972684233162	0.9011050765531475	1.0203324646896081	0.9153750511816665	1.045219485664966
si-Ctrl-1	1.032775624841234	1.0417605161766659	0.9604992279888427	1.1050520216936255	0.9660970932993521	1.1174239390539795
si-Ctrl-1	1.009718291895677	0.9680845914078839	0.9488690688370451	1.070567514954309	0.9031013541922611	1.0330678286235067
si-Ctrl-1	1.005261821439541	0.9297614300911559	0.9424622846455603	1.0680613582335217	0.8733428919516345	0.9861799682306772
si-Ctrl-1	0.9579914684416017	0.9479930716816015	0.8991394333271508	1.0168435035560526	0.8850299550235936	1.0109561883396094
si-Ctrl-1	0.9931229293216314	0.9554225921700051	0.9339381468696948	1.052307711773568	0.8897983878773728	1.0210467964626375
si-Ctrl-1	0.946852467364957	0.9665931832871135	0.8890340876784696	1.0046708470514445	0.8996117549859607	1.0335746115882662
si-Ctrl-1	0.9719407375138404	1.0022773541653416	0.9140722649789677	1.029809210048713	0.9383481065594912	1.066206601771192
si-Ctrl-1	0.9431970884593507	1.03559944491985	0.8879889641899505	0.9984052127287508	0.9673823067732247	1.1038165830664752
si-Ctrl-1	1.0179782031013442	0.9374750729485453	0.9582628526257279	1.0776935535769607	0.8765083558201953	0.9984417900768953
si-Ctrl-1	0.9739058970597553	0.9759000068165511	0.91759743853861	1.0302143555809007	0.9091880961666523	1.0426119174664499
si-Ctrl-1	1.0284790166759852	0.9481062890617611	0.96706471924545	1.0898933141065204	0.8840492512616456	1.0121633268618766
si-Ctrl-1	1.0048760639180558	0.9427582871515421	0.9433248401636612	1.0664272876724503	0.8841277914599841	1.0013887828431
si-Ctrl-1	0.9224420761473581	0.9550697297952339	0.8661965348656411	0.9786876174290751	0.8898505348235908	1.020288924766877
si-Ctrl-1	0.9319554335645432	0.9846371942745195	0.8770589164698706	0.9868519506592159	0.9206450093627288	1.0486293791863102
si-Ctrl-1	0.9389218679173643	0.9825524878784436	0.8818481274689539	0.9959956083657747	0.9193013237650746	1.0458036519918128
si-Ctrl-1	0.973528139376188	1.0034986750723691	0.9137135918421005	1.0333426869102755	0.9402289095788124	1.066768440565926
si-Ctrl-1	0.971684552571339	0.9617588543074189	0.9137971844031502	1.0295719207395277	0.9006895658472968	1.0228281427675412
si-Ctrl-1	0.9837390185611931	0.8904511143134295	0.9224175762458918	1.0450604608764944	0.826365385435705	0.954536843191154
si-Ctrl-1	0.9342905163222538	0.9748895722019335	0.8788899135636558	0.9896911190808518	0.8373746373640851	1.1124045070397819
